"ENTITY","PATHWAY"
"MGI:1277179","PWY3DJ-7"
"MGI:97524","PWY3DJ-7"
"MGI:105956","PWY3DJ-7"
"MGI:97448","PWY-4984"
"MGI:88090","PWY-4984"
"MGI:88084","PWY-4984"
"MGI:88070","PWY-4984"
"MGI:1330806","PWY-4984"
"MGI:891996","PWY-4984"
"MGI:87870","PWY-922"
"MGI:87871","PWY-922"
"MGI:101939","PWY-922"
"MGI:96159","PWY-922"
"MGI:107592","PWY-922"
"MGI:107624","PWY-922"
"MGI:1915853","PWY-922"
"MGI:2179327","PWY-922"
"MGI:2442264","PWY-922"
"MGI:2444315","PWY-922"
"MGI:1915243","PWY-922"
"MGI:2384838","PWY0-662"
"MGI:1915013","PWY0-662"
"MGI:97776","PWY0-662"
"MGI:97532","PYRUVDEHYD-PWY"
"MGI:1915513","PYRUVDEHYD-PWY"
"MGI:97533","PYRUVDEHYD-PWY"
"MGI:2385311","PYRUVDEHYD-PWY"
"MGI:107450","PYRUVDEHYD-PWY"
"MGI:2684937","PHOSLIPSYN-PWY"
"MGI:1913836","PHOSLIPSYN-PWY"
"MGI:1921701","PHOSLIPSYN-PWY"
"MGI:1351664","PHOSLIPSYN-PWY"
"MGI:1276575","PHOSLIPSYN-PWY"
"MGI:2445114","PHOSLIPSYN-PWY"
"MGI:1914026","PHOSLIPSYN-PWY"
"MGI:3612472","PHOSLIPSYN-PWY"
"MGI:1332236","PHOSLIPSYN-PWY"
"MGI:1921846","PHOSLIPSYN-PWY"
"MGI:2138993","PHOSLIPSYN-PWY"
"MGI:1914762","PHOSLIPSYN-PWY"
"MGI:2142716","PHOSLIPSYN-PWY"
"MGI:1196345","PHOSLIPSYN-PWY"
"MGI:1336186","PHOSLIPSYN-PWY"
"MGI:1915512","PHOSLIPSYN-PWY"
"MGI:1932075","PHOSLIPSYN-PWY"
"MGI:3603816","PHOSLIPSYN-PWY"
"MGI:2684962","PHOSLIPSYN-PWY"
"MGI:109162","PHOSLIPSYN-PWY"
"MGI:97075","MANNCAT-PWY"
"MGI:2443731","PWY-5328"
"MGI:88017","PWY-5328"
"MGI:1913667","PWY-5328"
"MGI:87968","PWY-5328"
"MGI:2385184","PWY-5328"
"MGI:1921590","PWY-5328"
"MGI:88285","PWY-5328"
"MGI:1339968","PWY-5328"
"MGI:1920974","PWY-5328"
"MGI:97239","PWY-5328"
"MGI:1914154","PWY-5328"
"MGI:97499","PWY-5328"
"MGI:105925","PWY-5328"
"MGI:95791","PWY-5328"
"MGI:1923865","PWY-5328"
"MGI:2446117","PWY-5328"
"MGI:894292","PWY-5328"
"MGI:1339972","PWY-5328"
"MGI:1891379","PWY-5328"
"MGI:96217","PWY-6599"
"MGI:95797","RUMP-PWY"
"MGI:105977","RUMP-PWY"
"MGI:105979","RUMP-PWY"
"MGI:2140356","RUMP-PWY"
"MGI:1913421","RUMP-PWY"
"MGI:97553","RUMP-PWY"
"MGI:1929093","PWY-4561"
"MGI:97770","PWY-4561"
"MGI:2143539","PWY-5004"
"MGI:95752","PWY-5004"
"MGI:97394","PWY-5004"
"MGI:1888908","PWY-5004"
"MGI:1929093","PWY-5004"
"MGI:97770","PWY-5004"
"MGI:97448","PWY-5004"
"MGI:88070","PWY-5004"
"MGI:1330806","PWY-5004"
"MGI:891996","PWY-5004"
"MGI:97362","PWY-5004"
"MGI:97360","PWY-5004"
"MGI:97361","PWY-5004"
"MGI:1917979","PWY-5004"
"MGI:1913644","PWY-5004"
"MGI:88090","PWY-5004"
"MGI:88084","PWY-5004"
"MGI:101813","PWY3O-19"
"MGI:1346064","PWY-5137"
"MGI:1277964","PWY-5137"
"MGI:94871","PWY-5137"
"MGI:1920974","PROPIONMET-PWY"
"MGI:97239","PROPIONMET-PWY"
"MGI:1914154","PROPIONMET-PWY"
"MGI:97499","PROPIONMET-PWY"
"MGI:97564","GLUCOSE1PMETAB-PWY"
"MGI:1918224","GLUCOSE1PMETAB-PWY"
"MGI:97565","GLUCOSE1PMETAB-PWY"
"MGI:97566","GLUCOSE1PMETAB-PWY"
"MGI:1925668","GLUCOSE1PMETAB-PWY"
"MGI:1270854","GLUCOSE1PMETAB-PWY"
"MGI:891996","PWY0-162"
"MGI:1916969","PWY0-162"
"MGI:1298388","PWY0-162"
"MGI:2449121","PWY0-162"
"MGI:1858304","PWY0-162"
"MGI:1933185","PWY0-162"
"MGI:1861676","PWY0-162"
"MGI:97355","PWY0-162"
"MGI:97356","PWY0-162"
"MGI:1930182","PWY0-162"
"MGI:1931148","PWY0-162"
"MGI:1922783","PWY0-162"
"MGI:1277953","PWY0-162"
"MGI:2443030","PWY66-366"
"MGI:1914688","PWY66-366"
"MGI:1934604","PWY0-501"
"MGI:1889574","PWY-6558"
"MGI:2384394","PWY-6558"
"MGI:2143261","PWY-6558"
"MGI:1919327","PWY-6558"
"MGI:1100870","PWY-6558"
"MGI:95676","PWY-6558"
"MGI:1860765","PWY-6558"
"MGI:108050","PWY-6558"
"MGI:1888742","PWY-6558"
"MGI:894663","PWY-6558"
"MGI:1932544","PWY-6558"
"MGI:1932545","PWY-6558"
"MGI:97040","PWY-6558"
"MGI:104719","PWY-6558"
"MGI:1333853","PWY-6558"
"MGI:1333802","PWY-6558"
"MGI:1201606","PWY-6558"
"MGI:1333861","PWY-6558"
"MGI:3580487","PWY-6558"
"MGI:2441996","PWY-6558"
"MGI:1333792","PWY-6558"
"MGI:98852","PWY-5350"
"MGI:1332236","PWY-5667"
"MGI:1921846","PWY-5667"
"MGI:2138993","PWY-5667"
"MGI:1914762","PWY-5667"
"MGI:2142716","PWY-5667"
"MGI:1196345","PWY-5667"
"MGI:1336186","PWY-5667"
"MGI:1915512","PWY-5667"
"MGI:1932075","PWY-5667"
"MGI:3603816","PWY-5667"
"MGI:2684937","PWY-5667"
"MGI:109162","PWY-5667"
"MGI:2684962","PWY-5667"
"MGI:95797","PWY-5659"
"MGI:97075","PWY-5659"
"MGI:1353418","PWY-5659"
"MGI:1859214","PWY-5659"
"MGI:2660880","PWY-5659"
"MGI:1916330","PWY-5659"
"MGI:1915050","PWY-5885"
"MGI:1333825","PWY-5885"
"MGI:96763","PWY-5481"
"MGI:96764","PWY-5481"
"MGI:96759","PWY-5481"
"MGI:2146830","PWY-5481"
"MGI:95753","GLUTAMINE-SYN2-PWY"
"MGI:95754","GLUTAMINE-SYN2-PWY"
"MGI:95739","GLUTAMINE-SYN2-PWY"
"MGI:95740","GLUTAMINE-SYN2-PWY"
"MGI:2672844","GLUTAMINE-SYN2-PWY"
"MGI:2183441","SER-GLYSYN-PWY"
"MGI:1355330","SER-GLYSYN-PWY"
"MGI:1928344","SER-GLYSYN-PWY"
"MGI:97788","SER-GLYSYN-PWY"
"MGI:1277989","SER-GLYSYN-PWY"
"MGI:98299","SER-GLYSYN-PWY"
"MGI:2387203","PWY-6121"
"MGI:2684864","PWY-6121"
"MGI:95654","PWY-6121"
"MGI:106040","PWY66-341"
"MGI:1913484","PWY66-341"
"MGI:1330808","PWY66-341"
"MGI:107822","PWY66-341"
"MGI:1922004","PWY66-341"
"MGI:1298378","PWY66-341"
"MGI:102706","PWY66-341"
"MGI:109296","PWY66-341"
"MGI:1920416","PWY66-341"
"MGI:1353611","PWY66-341"
"MGI:1099438","PWY66-341"
"MGI:1336155","PWY66-341"
"MGI:1913704","PWY-5653"
"MGI:2444155","PWY-5653"
"MGI:1926164","PWY-5653"
"MGI:1914625","PWY-5653"
"MGI:97365","PWY-6609"
"MGI:3712328","PWY-6609"
"MGI:87916","PWY-6609"
"MGI:103258","PWY-6609"
"MGI:891999","PWY-6609"
"MGI:1923023","PWY-6609"
"MGI:96217","PWY-6609"
"MGI:106594","PWY-4261"
"MGI:1329027","PWY-4261"
"MGI:2443336","PWY-4261"
"MGI:891990","PWY-4261"
"MGI:99778","PWY-4261"
"MGI:95679","PWY-4261"
"MGI:1913596","PWY0-1334"
"MGI:1929511","PWY0-1334"
"MGI:1343103","PWY0-1334"
"MGI:1913341","PWY0-1334"
"MGI:107686","PWY0-1334"
"MGI:3039567","PWY0-1334"
"MGI:1915452","PWY0-1334"
"MGI:1914380","PWY0-1334"
"MGI:1913666","PWY0-1334"
"MGI:1915625","PWY0-1334"
"MGI:1913358","PWY0-1334"
"MGI:1914523","PWY0-1334"
"MGI:1917125","PWY0-1334"
"MGI:1913664","PWY0-1334"
"MGI:1914434","PWY0-1334"
"MGI:1917566","PWY0-1334"
"MGI:1916952","PWY0-1334"
"MGI:1922847","PWY0-1334"
"MGI:1913956","PWY0-1334"
"MGI:1915743","PWY0-1334"
"MGI:3780865","PWY0-1334"
"MGI:1915448","PWY0-1334"
"MGI:1913745","PWY0-1334"
"MGI:1915444","PWY0-1334"
"MGI:1913296","PWY0-1334"
"MGI:2684983","PWY0-1334"
"MGI:1914166","PWY0-1334"
"MGI:1914514","PWY0-1334"
"MGI:1913468","PWY0-1334"
"MGI:1915592","PWY0-1334"
"MGI:1349919","PWY0-1334"
"MGI:1913627","PWY0-1334"
"MGI:1344370","PWY0-1334"
"MGI:2443241","PWY0-1334"
"MGI:2385112","PWY0-1334"
"MGI:1915599","PWY0-1334"
"MGI:1343135","PWY0-1334"
"MGI:1890889","PWY0-1334"
"MGI:107932","PWY0-1334"
"MGI:1922656","PWY0-1334"
"MGI:2385079","PWY0-1334"
"MGI:107851","PWY0-1334"
"MGI:1920150","PWY0-1334"
"MGI:1925580","PWY0-1334"
"MGI:101787","PWY0-1334"
"MGI:102500","PWY0-1334"
"MGI:102499","PWY0-1334"
"MGI:102498","PWY0-1334"
"MGI:102497","PWY0-1334"
"MGI:102496","PWY0-1334"
"MGI:102495","PWY0-1334"
"MGI:1099431","PWY3DJ-12"
"MGI:108074","PWY3DJ-12"
"MGI:2444678","PWY3DJ-12"
"MGI:1918000","PWY3DJ-12"
"MGI:1919199","PWY3DJ-12"
"MGI:2136690","PWY3DJ-12"
"MGI:1924143","PWY3DJ-12"
"MGI:2681008","PWY3DJ-12"
"MGI:1914510","PWY3DJ-12"
"MGI:2442564","PWY3DJ-12"
"MGI:1917309","PWY3DJ-12"
"MGI:2443455","PWY-6568"
"MGI:1929955","PWY-5525"
"MGI:1915881","PWY-5525"
"MGI:1915130","PWY-5525"
"MGI:108076","PWY-5934"
"MGI:2144822","ASPARAGINE-DEG1-PWY"
"MGI:1913764","ASPARAGINE-DEG1-PWY"
"MGI:104990","GLUTATHIONESYN-PWY"
"MGI:104995","GLUTATHIONESYN-PWY"
"MGI:95852","GLUTATHIONESYN-PWY"
"MGI:95753","GLUTAMINE-DEG1-PWY"
"MGI:95754","GLUTAMINE-DEG1-PWY"
"MGI:2143539","GLUTAMINE-DEG1-PWY"
"MGI:95752","GLUTAMINE-DEG1-PWY"
"MGI:1923236","PWY0-823"
"MGI:2153181","PWY-6181"
"MGI:1923757","PWY-6181"
"MGI:2139667","PWY-3982"
"MGI:1928679","PWY-3982"
"MGI:2143535","PWY-3982"
"MGI:95730","GALACTMETAB-PWY"
"MGI:1917226","GALACTMETAB-PWY"
"MGI:95638","GALACTMETAB-PWY"
"MGI:1921496","GALACTMETAB-PWY"
"MGI:2183447","GALACTMETAB-PWY"
"MGI:1914304","PWY-6124"
"MGI:103202","PWY-6124"
"MGI:1351352","PWY-6124"
"MGI:88557","PWY-3561"
"MGI:2147987","PWY-3561"
"MGI:109585","PWY-3561"
"MGI:892877","PWY-3561"
"MGI:1333782","PWY-3561"
"MGI:2144765","PWY-3561"
"MGI:2687283","PWY-3561"
"MGI:2139793","PWY-3561"
"MGI:2384841","PWY-3561"
"MGI:88137","PWY-5046"
"MGI:107701","PWY-5046"
"MGI:105386","PWY-5046"
"MGI:107450","PWY-5046"
"MGI:1860418","PWY-6517"
"MGI:1915230","PWY-6517"
"MGI:1347054","PWY-6517"
"MGI:2443978","PWY-6517"
"MGI:106091","PWY-6061"
"MGI:1338044","PWY-6061"
"MGI:106642","PWY-6061"
"MGI:88594","PWY-6061"
"MGI:2449771","PWY-6061"
"MGI:98254","PWY-6061"
"MGI:2451073","PWY-6571"
"MGI:2444797","PWY-6571"
"MGI:2384987","PWY-6571"
"MGI:2152819","PWY-6571"
"MGI:2389490","PWY-6571"
"MGI:1924148","PWY-6571"
"MGI:1919977","PWY-6571"
"MGI:106576","PWY-6571"
"MGI:2681120","PWY-6571"
"MGI:1926173","PWY-6571"
"MGI:1926002","PWY-6571"
"MGI:2442354","PWY-6571"
"MGI:2443455","PWY-6571"
"MGI:97402","ORNSPNANA-PWY"
"MGI:1858170","ORNSPNANA-PWY"
"MGI:109492","ORNSPNANA-PWY"
"MGI:109433","ORNSPNANA-PWY"
"MGI:1859169","ORNSPNANA-PWY"
"MGI:2442093","ORNSPNANA-PWY"
"MGI:89564","ORNSPNANA-PWY"
"MGI:102690","ORNSPNANA-PWY"
"MGI:109490","ORNSPNANA-PWY"
"MGI:1274789","PENTOSE-P-PWY"
"MGI:105992","PENTOSE-P-PWY"
"MGI:1921669","PENTOSE-P-PWY"
"MGI:1933244","PENTOSE-P-PWY"
"MGI:1913896","PENTOSE-P-PWY"
"MGI:103254","PENTOSE-P-PWY"
"MGI:2140356","PENTOSE-P-PWY"
"MGI:1913421","PENTOSE-P-PWY"
"MGI:97553","PENTOSE-P-PWY"
"MGI:105977","PENTOSE-P-PWY"
"MGI:105979","PENTOSE-P-PWY"
"MGI:97520","ASPBIO-PWY"
"MGI:95792","ASPBIO-PWY"
"MGI:1341155","GLYCLEAV-PWY"
"MGI:3646700","GLYCLEAV-PWY"
"MGI:107450","GLYCLEAV-PWY"
"MGI:96916","PWY6666-2"
"MGI:96915","PWY6666-2"
"MGI:99600","PWY6666-2"
"MGI:1347050","PWY6666-2"
"MGI:88470","PWY6666-2"
"MGI:1916406","PWY6666-2"
"MGI:3769724","PWY6666-2"
"MGI:102896","PWY6666-2"
"MGI:1915337","COA-PWY"
"MGI:1918993","COA-PWY"
"G3DJ-560","COA-PWY"
"MGI:1914062","COA-PWY"
"MGI:1915237","COA-PWY"
"MGI:106576","PWY-6566"
"MGI:2681120","PWY-6566"
"MGI:1926173","PWY-6566"
"MGI:1926002","PWY-6566"
"MGI:2442354","PWY-6566"
"MGI:1914342","GLYCGREAT-PWY"
"MGI:1098221","GLYCGREAT-PWY"
"MGI:2135593","PWY-2361"
"MGI:2136381","PWY-2361"
"MGI:1338850","PWY-6613"
"MGI:1342005","PWY-6613"
"MGI:95654","PWY-6613"
"MGI:103227","PWY-6144"
"MGI:1277989","PWY3DJ-35778"
"MGI:98299","PWY3DJ-35778"
"MGI:1341155","PWY3DJ-35778"
"MGI:3646700","PWY3DJ-35778"
"MGI:107450","PWY3DJ-35778"
"MGI:94873","PWY3DJ-35549"
"MGI:1919812","PWY3DJ-35549"
"MGI:97836","PWY3DJ-35549"
"MGI:90423","PWY-6118"
"MGI:1289257","PWY-6118"
"MGI:99778","PWY-6118"
"MGI:95679","PWY-6118"
"MGI:1347344","PWY0-1301"
"MGI:104861","VALDEG-PWY"
"MGI:1276534","VALDEG-PWY"
"MGI:1914198","VALDEG-PWY"
"MGI:2136460","VALDEG-PWY"
"MGI:1277964","VALDEG-PWY"
"MGI:1923792","VALDEG-PWY"
"MGI:1889802","VALDEG-PWY"
"MGI:2443582","VALDEG-PWY"
"MGI:88285","CYSTEINE-SYN2-PWY"
"MGI:1339968","CYSTEINE-SYN2-PWY"
"MGI:96062","PWY-6173"
"MGI:1277989","PWY-2201"
"MGI:98299","PWY-2201"
"MGI:1342005","PWY-2201"
"MGI:1924836","PWY-2201"
"MGI:1915871","PWY-2201"
"MGI:1341155","PWY-2201"
"MGI:894292","PWY-2201"
"MGI:106639","PWY-2201"
"MGI:1338850","PWY-2201"
"MGI:2679252","PWY-2201"
"MGI:1340032","PWY-2201"
"MGI:1914939","PWY-2501"
"MGI:1353451","PWY-2501"
"MGI:1861722","PWY-2501"
"MGI:1347050","PWY-2501"
"MGI:99596","PWY-2501"
"MGI:1919785","PWY-2501"
"MGI:108186","PWY-2501"
"MGI:1353452","PWY-2501"
"MGI:99600","PWY-2501"
"MGI:1861622","PWY-2501"
"MGI:99441","PWY3DJ-471"
"MGI:1923972","PWY3DJ-471"
"MGI:1353495","PWY3DJ-471"
"MGI:106919","PWY3DJ-471"
"MGI:106915","PWY3DJ-471"
"MGI:106922","PWY3DJ-471"
"MGI:88407","PWY3DJ-471"
"MGI:88413","PWY3DJ-471"
"MGI:1338783","PWY-5664"
"MGI:95675","PWY-5664"
"MGI:103078","PWY-5664"
"MGI:1098274","PWY-6076"
"MGI:894646","PWY0-1264"
"MGI:108451","PWY0-1264"
"MGI:2140940","PWY0-1264"
"MGI:97365","SALVPURINE2-PWY"
"MGI:3712328","SALVPURINE2-PWY"
"MGI:1918039","TRPCAT-PWY"
"MGI:1928486","TRPCAT-PWY"
"MGI:96416","TRPCAT-PWY"
"MGI:2448704","TRPCAT-PWY"
"MGI:96567","URSIN-PWY"
"MGI:109367","URSIN-PWY"
"MGI:1915356","URSIN-PWY"
"MGI:3513266","URSIN-PWY"
"MGI:2442446","URSIN-PWY"
"MGI:2155700","URSIN-PWY"
"MGI:1917127","URSIN-PWY"
"MGI:1354954","URSIN-PWY"
"MGI:1321386","URSIN-PWY"
"MGI:2178563","URSIN-PWY"
"MGI:1917271","URSIN-PWY"
"MGI:1918131","URSIN-PWY"
"MGI:99782","URSIN-PWY"
"MGI:1927186","URSIN-PWY"
"MGI:97365","URSIN-PWY"
"MGI:3712328","URSIN-PWY"
"MGI:98973","URSIN-PWY"
"MGI:98907","URSIN-PWY"
"MGI:1916142","URSIN-PWY"
"MGI:1914688","PWY3DJ-81"
"MGI:2443030","PWY3DJ-81"
"MGI:97370","PWY3DJ-81"
"MGI:97532","PWY-5173"
"MGI:1915513","PWY-5173"
"MGI:97533","PWY-5173"
"MGI:2385311","PWY-5173"
"MGI:107450","PWY-5173"
"MGI:103251","PWY-5173"
"MGI:2143539","CITRULBIO-PWY"
"MGI:95752","CITRULBIO-PWY"
"MGI:88070","CITRULBIO-PWY"
"MGI:1330806","CITRULBIO-PWY"
"MGI:97394","CITRULBIO-PWY"
"MGI:97448","CITRULBIO-PWY"
"MGI:1888908","CITRULBIO-PWY"
"MGI:1929093","CITRULBIO-PWY"
"MGI:97770","CITRULBIO-PWY"
"MGI:97615","LIPASYN-PWY"
"MGI:107465","LIPASYN-PWY"
"MGI:97613","LIPASYN-PWY"
"MGI:97614","LIPASYN-PWY"
"MGI:1921305","LIPASYN-PWY"
"MGI:104778","LIPASYN-PWY"
"MGI:107469","LIPASYN-PWY"
"MGI:2443078","LIPASYN-PWY"
"MGI:2683547","LIPASYN-PWY"
"MGI:107451","LIPASYN-PWY"
"MGI:97616","LIPASYN-PWY"
"MGI:2150308","LIPASYN-PWY"
"MGI:109585","LIPASYN-PWY"
"MGI:892877","LIPASYN-PWY"
"MGI:1333782","LIPASYN-PWY"
"MGI:2144765","LIPASYN-PWY"
"MGI:2687283","LIPASYN-PWY"
"MGI:1195256","LIPASYN-PWY"
"MGI:2685493","LIPASYN-PWY"
"MGI:1919144","LIPASYN-PWY"
"MGI:1925640","LIPASYN-PWY"
"MGI:2384819","LIPASYN-PWY"
"MGI:1913600","LIPASYN-PWY"
"MGI:101899","LIPASYN-PWY"
"MGI:1349661","LIPASYN-PWY"
"MGI:1349660","LIPASYN-PWY"
"MGI:1341796","LIPASYN-PWY"
"MGI:106638","LIPASYN-PWY"
"MGI:104642","LIPASYN-PWY"
"MGI:101842","LIPASYN-PWY"
"MGI:1917086","LIPASYN-PWY"
"MGI:1859152","LIPASYN-PWY"
"MGI:1347522","LIPASYN-PWY"
"MGI:1922406","LIPASYN-PWY"
"MGI:1339972","PWY-3661"
"MGI:1891379","PWY-3661"
"MGI:1921379","PWY-3661"
"MGI:1197006","PWY-3661"
"MGI:1277989","PWY-3661"
"MGI:98299","PWY-3661"
"MGI:2182607","PWY-3661"
"MGI:98270","PWY-3661"
"MGI:2443582","PWY-6473"
"MGI:2441982","PWY-6473"
"MGI:2183447","P61-PWY"
"MGI:97564","P61-PWY"
"MGI:1918224","P61-PWY"
"MGI:97565","P61-PWY"
"MGI:97566","P61-PWY"
"MGI:1925668","P61-PWY"
"MGI:88582","PWY3DJ-4"
"MGI:103224","PWY3DJ-4"
"MGI:96233","PWY3DJ-4"
"MGI:96235","PWY3DJ-4"
"MGI:88591","PWY3DJ-4"
"MGI:88583","PWY3DJ-4"
"MGI:2140356","PWY3DJ-4"
"MGI:102891","PWY3DJ-1"
"MGI:99677","PWY3DJ-1"
"MGI:99675","PWY3DJ-1"
"MGI:99676","PWY3DJ-1"
"MGI:99674","PWY3DJ-1"
"MGI:1341110","PWY3DJ-1"
"MGI:87917","PWY3DJ-1"
"MGI:108450","PWY3DJ-1"
"MGI:99673","PWY3DJ-1"
"MGI:2660854","PWY3DJ-1"
"MGI:108449","PWY3DJ-1"
"MGI:105094","PWY3DJ-1"
"MGI:106321","PWY3DJ-1"
"MGI:107236","PWY3DJ-1"
"MGI:1913941","PWY3DJ-1"
"MGI:1914549","PWY3DJ-1"
"MGI:1914789","PWY3DJ-1"
"MGI:1921396","PWY3DJ-1"
"MGI:2139309","PWY3DJ-1"
"MGI:2146320","PWY3DJ-1"
"MGI:2429763","PWY3DJ-1"
"MGI:2442040","PWY3DJ-1"
"MGI:3028623","PWY3DJ-1"
"MGI:2685015","PWY3DJ-1"
"MGI:1931050","PWY3DJ-1"
"MGI:2663075","PWY3DJ-1"
"MGI:107771","PWY3DJ-1"
"MGI:1913937","PWY3DJ-1"
"MGI:2152936","PWY3DJ-1"
"MGI:1927469","PWY3DJ-1"
"MGI:105938","PWY3DJ-1"
"MGI:105933","PWY3DJ-1"
"MGI:95780","PWY3DJ-1"
"MGI:95770","PWY3DJ-1"
"MGI:95766","PWY3DJ-1"
"MGI:3580016","PWY3DJ-1"
"MGI:88141","PWY3DJ-1"
"MGI:2143764","PWY3DJ-1"
"MGI:1921160","PWY3DJ-1"
"MGI:1096342","PWY3DJ-1"
"MGI:2149960","PWY3DJ-1"
"MGI:107283","PWY3DJ-1"
"MGI:1861441","PWY3DJ-1"
"MGI:1858202","PWY3DJ-1"
"MGI:2450166","PWY3DJ-1"
"MGI:101848","PWY3DJ-1"
"MGI:95778","PWY3DJ-1"
"MGI:95772","PWY3DJ-1"
"MGI:109547","PWY3DJ-1"
"MGI:1916882","PWY3DJ-1"
"MGI:2449973","PWY3DJ-1"
"MGI:2673998","PWY3DJ-1"
"MGI:1914172","PWY3DJ-1"
"MGI:2141866","PWY3DJ-1"
"MGI:1928370","PWY3DJ-1"
"MGI:1917564","PWY3DJ-1"
"MGI:1917243","PWY3DJ-1"
"MGI:99434","PWY3DJ-1"
"MGI:1858600","PWY3DJ-1"
"MGI:2686373","PWY3DJ-1"
"MGI:98090","PWY3DJ-1"
"MGI:104861","PWY3DJ-0"
"MGI:1276534","PWY3DJ-0"
"MGI:88137","PWY3DJ-0"
"MGI:107701","PWY3DJ-0"
"MGI:105386","PWY3DJ-0"
"MGI:1914135","PWY3DJ-0"
"MGI:2136460","PWY3DJ-0"
"MGI:1277964","PWY3DJ-0"
"MGI:1333871","PWY3DJ-0"
"MGI:87870","PWY3DJ-0"
"MGI:87871","PWY3DJ-0"
"MGI:1914154","PWY3DJ-0"
"MGI:97499","PWY3DJ-0"
"MGI:1920974","PWY3DJ-0"
"MGI:97239","PWY3DJ-0"
"MGI:107929","PWY-6351"
"MGI:1298224","PWY-6351"
"MGI:107930","PWY-6351"
"MGI:1334433","PWY-6351"
"MGI:1914323","PWY-6351"
"MGI:1934031","PWY-6351"
"MGI:2448506","PWY-6351"
"MGI:105491","PWY-6351"
"MGI:97615","PWY-6351"
"MGI:107465","PWY-6351"
"MGI:97613","PWY-6351"
"MGI:97614","PWY-6351"
"MGI:1921305","PWY-6351"
"MGI:104778","PWY-6351"
"MGI:107469","PWY-6351"
"MGI:2443078","PWY-6351"
"MGI:2683547","PWY-6351"
"MGI:107451","PWY-6351"
"MGI:97616","PWY-6351"
"MGI:2150308","PWY-6351"
"MGI:1298206","PWY-6351"
"MGI:2152214","PWY-6351"
"MGI:1934234","PWY-6351"
"MGI:1916071","PWY-6"
"MGI:1922790","PWY-6"
"MGI:87989","PWY-5189"
"MGI:87990","PWY-5189"
"MGI:96853","PWY-5189"
"MGI:96112","PWY-5189"
"MGI:98917","PWY-5189"
"MGI:1277989","GLYSYN-PWY"
"MGI:98299","GLYSYN-PWY"
"MGI:1342005","PWY-2161"
"MGI:1924836","PWY-2161"
"MGI:1277989","PWY-2161"
"MGI:98299","PWY-2161"
"MGI:95576","PWY-2161"
"MGI:1334433","PWY-6352"
"MGI:1914323","PWY-6352"
"MGI:1934031","PWY-6352"
"MGI:2448506","PWY-6352"
"MGI:105491","PWY-6352"
"MGI:109277","PWY-6352"
"MGI:1098772","PWY-6352"
"MGI:2443588","PWY-6352"
"MGI:2144613","PWY-6352"
"MGI:1917016","PWY-6352"
"MGI:107929","PWY-6352"
"MGI:1298224","PWY-6352"
"MGI:107930","PWY-6352"
"MGI:1098211","PWY-6352"
"MGI:1922019","PWY-6352"
"MGI:1353576","PWY-6352"
"MGI:97583","PWY-6352"
"MGI:1206581","PWY-6352"
"MGI:1922919","PWY-6352"
"MGI:2445019","PWY-6352"
"MGI:1335106","PWY-6352"
"MGI:2143585","PWY-6352"
"MGI:1927753","PWY-6352"
"MGI:1353434","PWY3DJ-35471"
"MGI:1929955","PWY3DJ-35471"
"MGI:1306785","PWY3DJ-35471"
"MGI:2183447","PWY3DJ-35471"
"MGI:108024","PWY3DJ-35471"
"MGI:1933118","PWY-6405"
"MGI:97552","PWY-6405"
"MGI:1098242","PWY-6405"
"MGI:1306785","PWY-4821"
"MGI:1915133","PWY-4821"
"MGI:106040","PWY66-4"
"MGI:1913484","PWY66-4"
"MGI:1330808","PWY66-4"
"MGI:107822","PWY66-4"
"MGI:1353611","PWY66-4"
"MGI:1298378","PWY66-4"
"MGI:102706","PWY66-4"
"MGI:109296","PWY66-4"
"MGI:1920416","PWY66-4"
"MGI:1099438","PWY66-4"
"MGI:1336155","PWY66-4"
"MGI:1917022","PWY66-368"
"MGI:1919161","PWY66-368"
"MGI:1891061","PWY66-368"
"MGI:1914291","PWY66-368"
"MGI:2664115","PWY66-368"
"MGI:87870","PWY66-368"
"MGI:87871","PWY66-368"
"MGI:1915166","TRIGLSYN-PWY"
"MGI:1354945","TRIGLSYN-PWY"
"MGI:108412","TRIGLSYN-PWY"
"MGI:106530","TRIGLSYN-PWY"
"MGI:2388640","TRIGLSYN-PWY"
"MGI:2384575","TRIGLSYN-PWY"
"MGI:1915050","TRIGLSYN-PWY"
"MGI:1333825","TRIGLSYN-PWY"
"MGI:109162","TRIGLSYN-PWY"
"MGI:2684962","TRIGLSYN-PWY"
"MGI:2138993","TRIGLSYN-PWY"
"MGI:1914762","TRIGLSYN-PWY"
"MGI:2142716","TRIGLSYN-PWY"
"MGI:1196345","TRIGLSYN-PWY"
"MGI:1336186","TRIGLSYN-PWY"
"MGI:1915512","TRIGLSYN-PWY"
"MGI:1932075","TRIGLSYN-PWY"
"MGI:3603816","TRIGLSYN-PWY"
"MGI:2684937","TRIGLSYN-PWY"
"MGI:1919026","GLYSYN-THR-PWY"
"MGI:1923776","PWY-5921"
"MGI:2136971","PWY-5697"
"MGI:109490","ARGSPECAT-PWY"
"MGI:1333111","ARGSPECAT-PWY"
"MGI:88004","ARGSPECAT-PWY"
"MGI:2446159","PWY-6365"
"MGI:87882","PWY-6348"
"MGI:1931010","PWY-6348"
"MGI:1928480","PWY-6348"
"MGI:87883","PWY-6348"
"MGI:87881","PWY-6348"
"MGI:2442444","PWY-6348"
"MGI:2142121","PWY-6348"
