"ENTITY","PATHWAY"
"100986","R-MMU-69275"
"100986","R-MMU-69278"
"100986","R-MMU-8854518"
"101095","R-MMU-212436"
"101095","R-MMU-73857"
"101095","R-MMU-74160"
"101100","R-MMU-392499"
"101100","R-MMU-597592"
"101100","R-MMU-8955332"
"101142","R-MMU-2262752"
"101142","R-MMU-8953897"
"101142","R-MMU-9639288"
"101148","R-MMU-2262752"
"101148","R-MMU-8953897"
"101148","R-MMU-9639288"
"101185","R-MMU-110330"
"101185","R-MMU-110331"
"101185","R-MMU-157579"
"101185","R-MMU-1640170"
"101185","R-MMU-171306"
"101185","R-MMU-2262752"
"101185","R-MMU-2559583"
"101185","R-MMU-2559586"
"101185","R-MMU-73884"
"101185","R-MMU-73886"
"101185","R-MMU-73894"
"101185","R-MMU-73927"
"101185","R-MMU-73929"
"101185","R-MMU-8953897"
"101206","R-MMU-392499"
"101206","R-MMU-5688426"
"101206","R-MMU-5689880"
"101206","R-MMU-597592"
"101314","R-MMU-162582"
"101314","R-MMU-168249"
"101314","R-MMU-168256"
"101314","R-MMU-194138"
"101314","R-MMU-194315"
"101314","R-MMU-195258"
"101314","R-MMU-2029480"
"101314","R-MMU-2029482"
"101314","R-MMU-4420097"
"101314","R-MMU-5663213"
"101314","R-MMU-9006934"
"101358","R-MMU-1280218"
"101358","R-MMU-168256"
"101358","R-MMU-392499"
"101358","R-MMU-597592"
"101358","R-MMU-8951664"
"101358","R-MMU-983168"
"101358","R-MMU-983169"
"101476","R-MMU-1430728"
"101476","R-MMU-1483255"
"101476","R-MMU-1483257"
"101476","R-MMU-1660499"
"101476","R-MMU-556833"
"101488","R-MMU-1430728"
"101488","R-MMU-189445"
"101488","R-MMU-189483"
"101488","R-MMU-382551"
"101488","R-MMU-425397"
"101488","R-MMU-425407"
"101488","R-MMU-879518"
"101488143","R-MMU-1237044"
"101488143","R-MMU-1247673"
"101488143","R-MMU-1480926"
"101488143","R-MMU-168249"
"101488143","R-MMU-168256"
"101488143","R-MMU-2168880"
"101488143","R-MMU-2173782"
"101488143","R-MMU-382551"
"101488143","R-MMU-5653656"
"101488143","R-MMU-6798695"
"101490","R-MMU-1430728"
"101490","R-MMU-1483255"
"101490","R-MMU-1483257"
"101490","R-MMU-1660516"
"101490","R-MMU-556833"
"101497","R-MMU-162582"
"101497","R-MMU-193648"
"101497","R-MMU-193704"
"101497","R-MMU-194315"
"101497","R-MMU-194840"
"101497","R-MMU-204998"
"101497","R-MMU-372790"
"101497","R-MMU-388396"
"101497","R-MMU-416482"
"101497","R-MMU-73887"
"101502","R-MMU-1430728"
"101502","R-MMU-192105"
"101502","R-MMU-193368"
"101502","R-MMU-193775"
"101502","R-MMU-193807"
"101502","R-MMU-194068"
"101502","R-MMU-556833"
"101502","R-MMU-8957322"
"101540","R-MMU-1430728"
"101540","R-MMU-1660661"
"101540","R-MMU-428157"
"101540","R-MMU-556833"
"101543","R-MMU-1234174"
"101543","R-MMU-1234176"
"101543","R-MMU-2262752"
"101543","R-MMU-8953897"
"101565","R-MMU-1640170"
"101565","R-MMU-1852241"
"101565","R-MMU-2565942"
"101565","R-MMU-380259"
"101565","R-MMU-380270"
"101565","R-MMU-380284"
"101565","R-MMU-380287"
"101565","R-MMU-380320"
"101565","R-MMU-392499"
"101565","R-MMU-453274"
"101565","R-MMU-5617833"
"101565","R-MMU-5620912"
"101565","R-MMU-5688426"
"101565","R-MMU-5689880"
"101565","R-MMU-597592"
"101565","R-MMU-68877"
"101565","R-MMU-68886"
"101565","R-MMU-69275"
"101565","R-MMU-69278"
"101565","R-MMU-8854518"
"101568","R-MMU-1280215"
"101568","R-MMU-162582"
