"ENTITY","PATHWAY"
"mmu:18103","map00230"
"mmu:18160","map00230"
"mmu:18573","map00230"
"mmu:18574","map00230"
"mmu:18575","map00230"
"mmu:18576","map00230"
"mmu:18577","map00230"
"mmu:18578","map00230"
"mmu:18582","map00230"
"mmu:18583","map00230"
"mmu:18584","map00230"
"mmu:18585","map00230"
"mmu:18587","map00230"
"mmu:18588","map00230"
"mmu:18605","map00230"
"mmu:18746","map00230"
"mmu:18770","map00230"
"mmu:18950","map00230"
"mmu:19139","map00230"
"mmu:20133","map00230"
"mmu:20135","map00230"
"mmu:207728","map00230"
"mmu:209558","map00230"
"mmu:210044","map00230"
"mmu:215446","map00230"
"mmu:218461","map00230"
"mmu:22262","map00230"
"mmu:224129","map00230"
"mmu:22436","map00230"
"mmu:224794","map00230"
"mmu:225600","map00230"
"mmu:229363","map00230"
"mmu:229589","map00230"
"mmu:229665","map00230"
"mmu:229949","map00230"
"mmu:230103","map00230"
"mmu:230718","map00230"
"mmu:231327","map00230"
"mmu:231903","map00230"
"mmu:234889","map00230"
"mmu:237823","map00230"
"mmu:238871","map00230"
"mmu:239134","map00230"
"mmu:23917","map00230"
"mmu:23918","map00230"
"mmu:23959","map00230"
"mmu:23971","map00230"
"mmu:23972","map00230"
"mmu:23984","map00230"
"mmu:241489","map00230"
"mmu:242202","map00230"
"mmu:245650","map00230"
"mmu:271639","map00230"
"mmu:27369","map00230"
"mmu:29863","map00230"
"mmu:328099","map00230"
"mmu:382985","map00230"
"mmu:432530","map00230"
"mmu:50773","map00230"
"mmu:53893","map00230"
"mmu:54195","map00230"
"mmu:54369","map00230"
"mmu:54611","map00230"
"mmu:56248","map00230"
"mmu:56520","map00230"
"mmu:60596","map00230"
"mmu:633979","map00230"
"mmu:66355","map00230"
"mmu:66358","map00230"
"mmu:66401","map00230"
"mmu:66566","map00230"
"mmu:66681","map00230"
"mmu:667034","map00230"
"mmu:66763","map00230"
"mmu:67054","map00230"
"mmu:67464","map00230"
"mmu:68106","map00230"
"mmu:68695","map00230"
"mmu:68870","map00230"
"mmu:70881","map00230"
"mmu:72090","map00230"
"mmu:72157","map00230"
"mmu:73532","map00230"
"mmu:73707","map00230"
"mmu:74167","map00230"
"mmu:75456","map00230"
"mmu:75686","map00230"
"mmu:76025","map00230"
"mmu:76952","map00230"
"mmu:76974","map00230"
"mmu:78600","map00230"
"mmu:78801","map00230"
"mmu:79059","map00230"
"mmu:94041","map00230"
"mmu:13077","map00232"
"mmu:17960","map00232"
"mmu:17961","map00232"
"mmu:17962","map00232"
"mmu:22262","map00232"
"mmu:22436","map00232"
"mmu:100862375","map00240"
"mmu:103149","map00240"
"mmu:103850","map00240"
"mmu:107569","map00240"
"mmu:110074","map00240"
"mmu:12495","map00240"
"mmu:12497","map00240"
"mmu:12499","map00240"
"mmu:13178","map00240"
"mmu:171567","map00240"
"mmu:18102","map00240"
"mmu:18103","map00240"
"mmu:18605","map00240"
"mmu:18950","map00240"
"mmu:20133","map00240"
"mmu:20135","map00240"
"mmu:209558","map00240"
"mmu:215446","map00240"
"mmu:21877","map00240"
"mmu:21915","map00240"
"mmu:22169","map00240"
"mmu:22171","map00240"
"mmu:22245","map00240"
"mmu:22247","map00240"
"mmu:22271","map00240"
"mmu:230718","map00240"
"mmu:23959","map00240"
"mmu:320685","map00240"
"mmu:331487","map00240"
"mmu:382985","map00240"
"mmu:50773","map00240"
"mmu:51797","map00240"
"mmu:54369","map00240"
"mmu:55936","map00240"
"mmu:56520","map00240"
"mmu:56749","map00240"
"mmu:57813","map00240"
"mmu:633979","map00240"
"mmu:64705","map00240"
"mmu:66401","map00240"
"mmu:66422","map00240"
"mmu:66588","map00240"
"mmu:667034","map00240"
"mmu:66763","map00240"
"mmu:67464","map00240"
"mmu:68106","map00240"
"mmu:68556","map00240"
"mmu:69719","map00240"
"mmu:70881","map00240"
"mmu:72090","map00240"
"mmu:72269","map00240"
"mmu:72962","map00240"
"mmu:76025","map00240"
"mmu:76654","map00240"
"mmu:76952","map00240"
"mmu:79059","map00240"
"mmu:80914","map00240"
"mmu:99586","map00240"
"mmu:100328588","map00250"
"mmu:100470","map00250"
"mmu:108653","map00250"
"mmu:108682","map00250"
"mmu:109900","map00250"
"mmu:11484","map00250"
"mmu:11564","map00250"
"mmu:11565","map00250"
"mmu:11566","map00250"
"mmu:11611","map00250"
"mmu:11898","map00250"
"mmu:14204","map00250"
"mmu:14415","map00250"
"mmu:14417","map00250"
"mmu:14583","map00250"
"mmu:14584","map00250"
"mmu:14645","map00250"
"mmu:14660","map00250"
"mmu:14661","map00250"
"mmu:14718","map00250"
"mmu:14719","map00250"
"mmu:194237","map00250"
"mmu:212647","map00250"
"mmu:214579","map00250"
"mmu:216456","map00250"
"mmu:227231","map00250"
"mmu:231327","map00250"
"mmu:268782","map00250"
"mmu:268860","map00250"
"mmu:269642","map00250"
"mmu:27053","map00250"
"mmu:52633","map00250"
"mmu:53320","map00250"
"mmu:66514","map00250"
"mmu:69719","map00250"
"mmu:70503","map00250"
"mmu:73988","map00250"
"mmu:76282","map00250"
"mmu:100678","map00260"
"mmu:104174","map00260"
"mmu:107272","map00260"
"mmu:107869","map00260"
"mmu:108037","map00260"
"mmu:109731","map00260"
"mmu:110695","map00260"
"mmu:11611","map00260"
"mmu:11655","map00260"
"mmu:11656","map00260"
"mmu:11754","map00260"
"mmu:12116","map00260"
"mmu:12183","map00260"
"mmu:12411","map00260"
"mmu:13142","map00260"
"mmu:13382","map00260"
"mmu:14431","map00260"
"mmu:14711","map00260"
"mmu:17161","map00260"
"mmu:18648","map00260"
"mmu:19193","map00260"
"mmu:192166","map00260"
"mmu:20425","map00260"
"mmu:218865","map00260"
"mmu:231691","map00260"
"mmu:235582","map00260"
"mmu:236539","map00260"
"mmu:237940","map00260"
"mmu:257635","map00260"
"mmu:268782","map00260"
"mmu:26912","map00260"
"mmu:27364","map00260"
"mmu:434437","map00260"
"mmu:56012","map00260"
"mmu:58865","map00260"
"mmu:67092","map00260"
"mmu:68133","map00260"
"mmu:71776","map00260"
"mmu:74129","map00260"
"mmu:76238","map00260"
"mmu:100041585","map00270"
"mmu:100328588","map00270"
"mmu:100470","map00270"
"mmu:104923","map00270"
"mmu:106557","map00270"
"mmu:107272","map00270"
"mmu:107869","map00270"
"mmu:108645","map00270"
"mmu:11615","map00270"
"mmu:11702","map00270"
"mmu:11720","map00270"
"mmu:12035","map00270"
"mmu:12036","map00270"
"mmu:12116","map00270"
"mmu:12411","map00270"
"mmu:12583","map00270"
"mmu:13433","map00270"
"mmu:13435","map00270"
"mmu:13436","map00270"
"mmu:14204","map00270"
"mmu:14629","map00270"
"mmu:14630","map00270"
"mmu:14718","map00270"
"mmu:14719","map00270"
"mmu:14854","map00270"
"mmu:16828","map00270"
"mmu:16832","map00270"
"mmu:16833","map00270"
"mmu:17448","map00270"
"mmu:17449","map00270"
"mmu:20603","map00270"
"mmu:20810","map00270"
"mmu:22117","map00270"
"mmu:229709","map00270"
"mmu:229905","map00270"
"mmu:231691","map00270"
"mmu:232087","map00270"
"mmu:234724","map00270"
"mmu:236539","map00270"
"mmu:238505","map00270"
"mmu:246221","map00270"
"mmu:257635","map00270"
"mmu:268782","map00270"
"mmu:269378","map00270"
"mmu:56369","map00270"
"mmu:64918","map00270"
"mmu:66902","map00270"
"mmu:67870","map00270"
"mmu:67873","map00270"
"mmu:70266","map00270"
"mmu:73988","map00270"
"mmu:74340","map00270"
"mmu:100328588","map00280"
"mmu:100470","map00280"
"mmu:104776","map00280"
"mmu:110446","map00280"
"mmu:110460","map00280"
"mmu:110695","map00280"
"mmu:110821","map00280"
"mmu:11364","map00280"
"mmu:113868","map00280"
"mmu:11409","map00280"
"mmu:11669","map00280"
"mmu:11671","map00280"
"mmu:11761","map00280"
"mmu:11992","map00280"
"mmu:12035","map00280"
"mmu:12036","map00280"
"mmu:12039","map00280"
"mmu:12040","map00280"
"mmu:13171","map00280"
"mmu:13382","map00280"
"mmu:14204","map00280"
"mmu:15107","map00280"
"mmu:15108","map00280"
"mmu:15356","map00280"
"mmu:15360","map00280"
"mmu:17850","map00280"
"mmu:208715","map00280"
"mmu:208982","map00280"
"mmu:213043","map00280"
"mmu:227095","map00280"
"mmu:231086","map00280"
"mmu:235674","map00280"
"mmu:257633","map00280"
"mmu:268782","map00280"
"mmu:268860","map00280"
"mmu:353371","map00280"
"mmu:52538","map00280"
"mmu:56357","map00280"
"mmu:56752","map00280"
"mmu:58875","map00280"
"mmu:64059","map00280"
"mmu:66885","map00280"
"mmu:66904","map00280"
"mmu:66948","map00280"
"mmu:67041","map00280"
"mmu:71724","map00280"
"mmu:71872","map00280"
"mmu:72039","map00280"
"mmu:72535","map00280"
"mmu:73724","map00280"
"mmu:73988","map00280"
"mmu:74147","map00280"
"mmu:78038","map00280"
"mmu:78894","map00280"
"mmu:93747","map00280"
"mmu:97212","map00280"
"mmu:12035","map00290"
"mmu:12036","map00290"
"mmu:231691","map00290"
"mmu:257635","map00290"
"mmu:107303348","map00310"
"mmu:107823","map00310"
"mmu:110147","map00310"
"mmu:110446","map00310"
"mmu:110460","map00310"
"mmu:110593","map00310"
"mmu:110695","map00310"
"mmu:11669","map00310"
"mmu:11671","map00310"
"mmu:12180","map00310"
"mmu:13382","map00310"
"mmu:14055","map00310"
"mmu:14056","map00310"
"mmu:15107","map00310"
"mmu:170442","map00310"
"mmu:18193","map00310"
"mmu:18822","map00310"
"mmu:19193","map00310"
"mmu:192195","map00310"
"mmu:192289","map00310"
"mmu:208043","map00310"
"mmu:208266","map00310"
"mmu:20937","map00310"
"mmu:209692","map00310"
"mmu:213389","map00310"
