"KEGG","OTHERID"
"mmu:667268","L7N2A6"
"mmu:66727","Q9CPX5"
"mmu:667273","K7N6Y3"
"mmu:667277","Q8CFG9"
"mmu:667281","B1B212"
"mmu:66729","Q9CQM6"
"mmu:667292","D3YTY2"
"mmu:66733","Q80XM3"
"mmu:66734","Q91VR7"
"mmu:66736","Q9CRD2"
"mmu:66736","Q6A0D1"
"mmu:667370","E9PV48"
"mmu:667370","Q8BPC3"
"mmu:667373","E9PXF7"
"mmu:66740","Q9CR05"
"mmu:667404","K9J7G0"
"mmu:66742","Q8CH20"
"mmu:66743","Q6PDX6"
"mmu:667444","E9Q8L6"
"mmu:66745","Q9CQ14"
"mmu:667464","K7N6U0"
"mmu:667469","E9PUW9"
"mmu:667472","K9J7G2"
"mmu:66748","Q9D4B3"
"mmu:66748","E9Q1A6"
"mmu:667485","K7N6J2"
"mmu:667504","E9Q9N3"
"mmu:667512","K9J7G9"
"mmu:66753","Q8VEH8"
"mmu:667530","D3YTY1"
"mmu:667543","E9PW18"
"mmu:66755","Q14BX6"
"mmu:667551","E9Q069"
"mmu:66756","Q6ZPR1"
"mmu:66757","Q6P6J0"
"mmu:66758","Q6V5K9"
"mmu:667586","K9J7G0"
"mmu:667599","K9J7F4"
"mmu:66761","Q497N7"
"mmu:66763","Q9D3Z8"
"mmu:66765","Q80Y39"
"mmu:66766","Q9DA47"
"mmu:667663","F6QNG5"
"mmu:667666","A2A7V0"
"mmu:667666","Q32P07"
"mmu:66768","Q9D3X5"
"mmu:667692","J3QP73"
"mmu:667693","B7ZWJ3"
"mmu:66771","Q9CPY6"
"mmu:66772","Q8VHP9"
"mmu:66773","K7N6W5"
"mmu:667742","Q8CD54"
"mmu:667742","E9QNW4"
"mmu:66775","A2AKM2"
"mmu:667772","E9Q264"
"mmu:667780","A2BEI6"
"mmu:66780","Q9D3T1"
"mmu:667823","E9PV98"
"mmu:66784","Q9D3R5"
"mmu:66787","Q8BGR8"
"mmu:66787","Q3TBR1"
"mmu:66789","Q9D081"
"mmu:66790","Q9D3N8"
"mmu:667929","E9Q7E4"
"mmu:66793","Q9D3N2"
"mmu:66795","Q8R1P4"
"mmu:66795","A0A0R4J029"
"mmu:667962","A2ART1"
"mmu:66797","Q9CPW0"
"mmu:66797","E9QNF7"
"mmu:667977","A7VMS6"
"mmu:66799","Q8VDW4"
"mmu:66799","A0A0A0MQF3"
"mmu:667992","Q9JKA3"
"mmu:66801","Q9CWV6"
"mmu:668030","A2BE23"
"mmu:668039","A2ART4"
"mmu:66805","Q99J59"
"mmu:66808","Q9D308"
"mmu:66809","Q9D312"
"mmu:66810","Q8BHS3"
"mmu:668101","Q3U390"
"mmu:668106","A0A494BBH0"
"mmu:66811","Q9D311"
"mmu:668110","Q5D525"
"mmu:66812","Q8BZB2"
"mmu:66813","Q9CPT0"
"mmu:668137","E9PV04"
"mmu:66815","Q810S1"
"mmu:668158","E9Q6B2"
"mmu:66816","Q9D305"
"mmu:668166","A2CE44"
"mmu:66817","Q9D342"
"mmu:668173","B1AUE5"
"mmu:668178","Q5I0W6"
"mmu:668178","G3X9G9"
"mmu:66818","Q5RKS2"
"mmu:668200","A8R0U8"
"mmu:668208","Q8CD73"
"mmu:66821","Q9CZP5"
"mmu:668210","B9EJX3"
"mmu:668212","Q6ZQ18"
"mmu:668218","S4R270"
"mmu:66822","Q9D2Y6"
"mmu:668225","J3QK54"
"mmu:66824","Q9EPB4"
"mmu:66824","Q54AA2"
"mmu:66825","Q9D241"
"mmu:66825","A2ALL3"
"mmu:668257","A2ADU8"
"mmu:66826","I7HJS2"
"mmu:66827","Q91Z38"
"mmu:66830","Q7TSZ8"
"mmu:668303","Q52KG5"
"mmu:66832","Q3UFY4"
"mmu:668339","A2AI92"
"mmu:66834","Q9CQR4"
"mmu:66834","Q4VA32"
"mmu:668357","Q9D410"
"mmu:668359","P0DMR6"
"mmu:66836","Q9CQE2"
"mmu:668379","S4R2L0"
"mmu:668381","A0A087WP21"
"mmu:66839","Q9DCV6"
"mmu:66840","Q9CR39"
"mmu:66841","Q921G7"
"mmu:668433","J3QJW4"
"mmu:66844","Q9CQZ0"
"mmu:66845","Q9CQP0"
"mmu:66847","Q9CPS6"
"mmu:66848","Q99KR8"
"mmu:66848","Q505Q3"
"mmu:66849","Q9DCL8"
"mmu:668501","Q6ZPY5"
"mmu:668526","S4R2V3"
"mmu:66853","Q8BJ56"
"mmu:66854","Q8C006"
"mmu:66854","A0A0R4J031"
"mmu:66855","Q8R3L2"
"mmu:66857","Q8VCI0"
"mmu:66857","A0A0R4J0B2"
"mmu:66859","Q7TM99"
"mmu:66860","Q0VGY8"
"mmu:66861","Q9DC23"
"mmu:66861","Q9CUG0"
"mmu:668612","G3UZC7"
"mmu:668620","Q3ULA8"
"mmu:66863","Q9CQ33"
"mmu:66864","Q8VCP9"
"mmu:66865","Q9DC61"
"mmu:66866","Q8BZW8"
"mmu:66866","B2RR26"
"mmu:668661","Q9CWW9"
"mmu:668661","Q3TE80"
"mmu:66867","Q9DC33"
"mmu:66868","Q9DC37"
"mmu:66869","Q9DC47"
"mmu:66870","Q9CY58"
"mmu:66871","Q9DC53"
"mmu:668725","A0A140T8U8"
"mmu:668727","Q91WW4"
"mmu:668727","A0A0R4J1Z0"
"mmu:66873","Q9DBY4"
"mmu:66874","Q8BZR9"
"mmu:66875","Q9DBQ9"
"mmu:668758","Q3UPQ4"
"mmu:66877","P63154"
"mmu:66878","Q9DBU3"
"mmu:66880","Q9DBU6"
"mmu:66881","Q9CQF9"
"mmu:66881","Q3UYP2"
"mmu:668814","G3UW68"
"mmu:66882","Q9CQC6"
"mmu:66884","Q9DAX9"
"mmu:66885","Q9DBL1"
"mmu:66887","Q9DBN5"
"mmu:66889","Q9D304"
"mmu:66890","Q9DBH5"
"mmu:66892","Q9DBB5"
"mmu:668923","A2AQA0"
"mmu:668929","A2AU37"
"mmu:66894","Q9DBH0"
"mmu:66894","I3RSH5"
"mmu:668940","A2AQP0"
"mmu:66895","Q8JZU6"
"mmu:668958","A2BFZ7"
"mmu:668960","A2CG92"
"mmu:668963","A2CG71"
"mmu:668964","L7MU81"
"mmu:66897","Q9DBB4"
"mmu:668976","Q6XAS1"
"mmu:668976","A2BI74"
"mmu:66898","Q9DBJ3"
"mmu:66899","Q9D824"
"mmu:66901","Q9CQW3"
"mmu:66902","Q9CQ65"
"mmu:66904","Q99MN9"
"mmu:66905","Q9DBG5"
"mmu:66910","Q9CPV0"
"mmu:66911","Q8VHN8"
"mmu:66912","Q91VK1"
"mmu:66913","Q9CQM2"
"mmu:66914","Q9D1C8"
"mmu:66915","Q3U898"
"mmu:66915","B2RVT1"
"mmu:66916","Q9CR61"
"mmu:66917","Q9D1P4"
"mmu:66921","Q80SY5"
"mmu:66922","P62071"
"mmu:66922","Q9CTF6"
"mmu:66923","F8VQD1"
"mmu:66925","Q9CXV1"
"mmu:66926","Q8CE96"
"mmu:66928","Q9CQ00"
"mmu:66929","Q9DAP7"
"mmu:66930","Q9DAM9"
"mmu:66931","Q3TTN6"
"mmu:66931","Q7TPG0"
"mmu:66931","Q9DAH6"
"mmu:66932","Q7TT28"
"mmu:66934","Q9CYC5"
"mmu:66935","Q9DA19"
"mmu:66938","Q7TSG5"
"mmu:66938","Q9D9T7"
"mmu:66938","Q9CT24"
"mmu:66939","Q8R2R3"
"mmu:66940","Q9D7I0"
"mmu:66942","Q8K363"
"mmu:66942","B2RUM8"
"mmu:66943","Q80XM9"
"mmu:66945","Q8K2B3"
"mmu:66948","Q9D7B6"
"mmu:66948","A0A0R4J0P1"
"mmu:66949","Q922Y2"
"mmu:66950","Q9D771"
"mmu:66952","Q9D8L0"
"mmu:66953","Q9D0M2"
"mmu:66957","Q9CQV3"
"mmu:66958","Q9D710"
"mmu:66959","Q9D700"
"mmu:66960","Q9CV28"
"mmu:66962","Q8VCI7"
"mmu:66964","Q9CR60"
"mmu:66965","Q3U308"
"mmu:66966","Q80UN9"
"mmu:66967","Q2HXL6"
"mmu:66968","Q8BVZ1"
"mmu:66970","Q9CYZ8"
"mmu:66970","Q540I3"
"mmu:66971","Q8BTW8"
"mmu:66972","Q6GQS1"
"mmu:66972","Q9D908"
"mmu:66973","Q99N84"
"mmu:66975","Q3TIR1"
"mmu:66977","Q99P69"
"mmu:66978","Q9CYI4"
"mmu:66978","Q3TV90"
"mmu:66979","Q9CQ36"
"mmu:66980","Q9CPV7"
"mmu:66983","Q8R1N0"
"mmu:66985","Q9DD19"
"mmu:66988","Q9CPY7"
"mmu:66989","Q8CDD8"
"mmu:66990","Q8R0J4"
"mmu:66991","Q9CWU5"
"mmu:66993","Q6P9Z1"
"mmu:66994","Q9CQA8"
"mmu:66995","Q8VD24"
"mmu:66996","Q9D0Z8"
"mmu:66996","Q4KL40"
"mmu:66997","Q9D8W5"
"mmu:66998","Q8BJY1"
"mmu:66999","Q920D3"
"mmu:67000","Q78Y73"
"mmu:67003","Q9DB77"
"mmu:67005","Q9CQZ7"
"mmu:67005","Q3TSW1"
"mmu:67006","Q9CQB5"
"mmu:67008","Q9DAY6"
"mmu:67009","Q8CHY7"
"mmu:67010","Q9CQT2"
"mmu:67010","Q14A95"
"mmu:67011","Q8BVH9"
"mmu:67013","Q9D8H7"
"mmu:67014","Q8CD15"
"mmu:67015","Q9D8L5"
"mmu:67016","Q3U0J8"
"mmu:67017","Q9D8B6"
"mmu:67019","Q9D864"
"mmu:67019","A0A0R4J009"
"mmu:67020","Q9D0N8"
"mmu:67023","Q9CQ56"
"mmu:67025","Q9CXW4"
"mmu:67026","Q6P3Z3"
"mmu:67027","Q9ERV1"
"mmu:67028","Q9CQD4"
"mmu:67030","Q9CR14"
"mmu:67031","Q3ULJ3"
"mmu:67035","Q9D832"
"mmu:67036","Q9D0Q7"
"mmu:67037","Q9CPV5"
"mmu:67038","Q9CQ11"
"mmu:67039","B2RY56"
"mmu:67040","Q501J6"
"mmu:67041","Q9D0K2"
"mmu:67042","Q9D0P8"
"mmu:67043","Q9D5V6"
"mmu:67044","Q9CQJ1"
"mmu:67045","Q9CQS5"
"mmu:67046","Q9D0K0"
"mmu:670464","B1AQB0"
"mmu:670472","B1AQB1"
"mmu:67048","Q78T54"
"mmu:670482","A4IF44"
"mmu:670482","B1AQB2"
"mmu:67049","Q9JI38"
"mmu:670496","A2A4L9"
"mmu:67050","Q9D0F4"
"mmu:67052","Q9D0F1"
"mmu:67053","Q9CQH8"
"mmu:670533","Q9D141"
"mmu:67054","Q9DCL9"
"mmu:670550","A2A4M7"
"mmu:670558","B1B213"
"mmu:67057","Q99LW6"
"mmu:67059","Q9CZ30"
"mmu:670593","A0A0J9YUZ3"
"mmu:67062","A2AF28"
"mmu:67063","Q91YV9"
"mmu:67064","Q99LU0"
"mmu:67065","Q91WD1"
"mmu:67067","P60603"
"mmu:67068","P62627"
"mmu:67070","Q8K2F8"
"mmu:67071","Q7TPS0"
"mmu:67071","E9QK39"
"mmu:67072","Q9CZP7"
"mmu:67073","Q8CBQ5"
"mmu:67074","Q80TL7"
"mmu:67075","Q9CQY5"
"mmu:67075","A2ADH1"
"mmu:670764","D3YTX4"
"mmu:67077","Q9CQP8"
"mmu:67078","Q8CHP8"
"mmu:67080","Q9CPS8"
"mmu:67082","Q9CPZ1"
"mmu:67084","Q78Y72"
"mmu:67085","Q3KNL4"
"mmu:670857","K7N701"
"mmu:67087","Q9JJN6"
"mmu:67088","Q6ZQ73"
"mmu:67089","P62334"
"mmu:67089","Q14AQ1"
"mmu:67091","Q78XR0"
"mmu:67092","Q9D964"
"mmu:670940","K7N702"
"mmu:67095","Q6PD31"
"mmu:67096","Q9CZD0"
"mmu:67097","P63325"
"mmu:67097","Q5M9K7"
"mmu:67099","Q9CQL0"
"mmu:671003","B3GLJ6"
"mmu:67101","Q9D727"
"mmu:67102","Q9D7G4"
"mmu:67103","Q91YR9"
"mmu:67105","Q8CCM6"
"mmu:67105","Q3THX0"
"mmu:67106","Q505B7"
"mmu:67106","B2KGA7"
"mmu:67109","Q8BIF9"
"mmu:67111","Q9D7V9"
"mmu:67111","Q3V023"
"mmu:67112","Q9ESS2"
"mmu:67115","Q9CR57"
"mmu:67116","Q9CXX9"
"mmu:67116","Q9CVB0"
"mmu:67117","P56387"
"mmu:67117","Q542J7"
"mmu:67118","Q8R079"
"mmu:67118","A0A0R4J040"
"mmu:67119","Q8C963"
"mmu:67120","Q9CSP9"
"mmu:67120","G3X9T5"
"mmu:67121","Q8C0P0"
"mmu:67122","Q91ZA8"
"mmu:67123","Q8BH48"
"mmu:671232","E5FYH1"
"mmu:67125","Q9CQ88"
"mmu:67126","P56382"
"mmu:67126","Q545F5"
"mmu:67127","Q9CQH5"
"mmu:67128","P62254"
"mmu:67128","Q5F239"
"mmu:67130","Q9CQZ5"
"mmu:67131","Q80X94"
"mmu:67133","Q9D733"
"mmu:67133","A0A0R4J0B9"
"mmu:67134","Q9D6Z1"
"mmu:67135","Q9CQX3"
"mmu:67136","Q8R179"
"mmu:67138","F2Z461"
"mmu:67139","Q9CY25"
"mmu:67141","Q7TSG3"
"mmu:67143","Q8BU00"
"mmu:67144","Q9CRC8"
"mmu:67144","A0A0R4J0W6"
"mmu:67145","Q9CYG7"
"mmu:67148","Q9CQY2"
"mmu:67149","Q9D035"
"mmu:67150","Q99MB7"
"mmu:67151","Q9CR00"
"mmu:67153","Q80ZV0"
"mmu:671535","Q8CIE4"
"mmu:67154","Q80WJ7"
"mmu:67155","Q6DIC0"
"mmu:67155","F2Z4A9"
"mmu:67157","Q3UJP5"
"mmu:67158","Q9CSV6"
"mmu:67160","Q9D8N0"
"mmu:67160","Q4FZK2"
"mmu:67161","G5E861"
"mmu:67163","Q9D024"
"mmu:67163","Q0VBU4"
"mmu:67164","Q9D009"
"mmu:67166","Q9CQW2"
"mmu:67168","Q8BMC0"
"mmu:67169","Q8CJ26"
"mmu:67171","Q9CR48"
"mmu:67177","Q8R4E9"
"mmu:67178","Q9CQR5"
"mmu:67179","Q78PG9"
"mmu:67179","A0PK78"
"mmu:67180","Q9EQQ2"
"mmu:67181","Q3TP92"
"mmu:67182","Q9CQH0"
"mmu:67184","Q9ERS2"
"mmu:67186","P99027"
"mmu:67187","Q9CQG3"
"mmu:67196","Q9CQ37"
"mmu:67197","Q9CZ96"
"mmu:67198","Q91WJ7"
"mmu:67199","Q9CQF7"
"mmu:67200","Q9CZH8"
"mmu:67201","Q9CPV4"
"mmu:67203","Q9CZA6"
"mmu:67204","Q99L45"
"mmu:67204","Q3ULL5"
"mmu:67205","Q9CZJ1"
"mmu:67207","Q8VC85"
"mmu:67207","Q544C9"
"mmu:67210","Q920S3"
"mmu:67211","Q9D0L7"
"mmu:67212","Q9CZ83"
"mmu:672125","K7N5U4"
"mmu:67213","Q9CZ69"
"mmu:67216","Q8R3I2"
"mmu:67216","Q8BN01"
"mmu:67217","Q9CXA2"
"mmu:67219","Q9CZ82"
"mmu:67220","Q9JIY0"
"mmu:67222","Q9CZ91"
"mmu:67223","Q9CYX7"
"mmu:67224","Q9DB91"
"mmu:67225","Q3UZ01"
"mmu:67226","Q91W52"
"mmu:67228","Q9CYU6"
"mmu:67229","Q8BM39"
"mmu:67230","Q6GQR8"
"mmu:67230","B2RSV9"
"mmu:67231","Q9D9I4"
"mmu:67231","Q0P648"
"mmu:67235","Q9Z1D9"
"mmu:67236","Q9D0V8"
"mmu:67238","Q3ZN08"
"mmu:67238","Q5U425"
"mmu:67239","Q9JJ80"
"mmu:67241","Q924W5"
"mmu:67242","Q9CX53"
"mmu:67245","Q8C669"
"mmu:67245","Q5SRW7"
"mmu:67246","Q5DTW7"
"mmu:67246","B2KFD2"
"mmu:67247","Q922Q1"
"mmu:67248","P62892"
"mmu:67248","Q505A8"
"mmu:67249","Q8VDV7"
"mmu:67252","Q9CYT6"
"mmu:67254","Q8R1Y2"
"mmu:67255","Q9ERU3"
"mmu:67255","Q3U7F6"
"mmu:67260","Q9D6J1"
"mmu:67263","Q80TB7"
"mmu:67264","Q9D6J5"
"mmu:67266","Q9D6I7"
"mmu:67267","Q9CQY6"
"mmu:672682","F7C950"
"mmu:67269","Q641K1"
"mmu:67270","Q9CPV3"
"mmu:67272","Q9D6G9"
"mmu:67273","Q99LC3"
"mmu:67276","Q7TMF2"
"mmu:67276","Q8BV98"
"mmu:67276","A0A0R4J0C8"
"mmu:67278","Q99L02"
"mmu:67279","Q9CXU1"
"mmu:67281","Q9D823"
"mmu:67282","Q9CR27"
"mmu:67283","Q9DAM5"
"mmu:67285","Q3TKY6"
"mmu:67286","Q9DAI2"
"mmu:67287","Q6P6P7"
"mmu:67287","G5E856"
"mmu:67288","Q4V9W2"
"mmu:67290","Q9CRC3"
"mmu:67291","Q8R0K4"
"mmu:67292","Q9CXR4"
"mmu:67295","P62823"
"mmu:67295","Q542T7"
"mmu:67296","Q91ZA6"
"mmu:67296","Q8C1K3"
"mmu:67298","Q5U4C1"
"mmu:67299","A2A9M5"
"mmu:67300","Q68FD5"
"mmu:67302","E9Q784"
"mmu:67302","Q8BHW0"
"mmu:67305","Q99LJ6"
"mmu:67305","Q3TNK3"
"mmu:67306","Q8BJH1"
"mmu:67307","Q9CXN7"
"mmu:67308","Q9EQI8"
"mmu:673094","Q8VCN6"
"mmu:67310","Q9CQ58"
"mmu:67310","A0A0M6L0N6"
"mmu:67311","Q9CPT3"
"mmu:67313","Q7TN12"
"mmu:67313","G3X9Z8"
"mmu:67315","Q3V2Q3"
"mmu:67315","Q9DAZ3"
"mmu:67317","Q3V0E1"
"mmu:67320","Q6P8Y2"
"mmu:67323","B1AUF7"
"mmu:67326","Q9D1K7"
"mmu:67328","Q9CPX3"
"mmu:67328","A0A077S9Z4"
"mmu:67331","Q6UQ17"
"mmu:67332","P62320"
"mmu:67333","Q80ZW0"
"mmu:67334","Q9CR04"
"mmu:67337","Q99LC2"
"mmu:67338","Q6ZQM0"
"mmu:67341","M0QW46"
"mmu:67343","Q9D9I1"
"mmu:67343","C9W8M4"
"mmu:67344","Q9D5I4"
"mmu:67344","B7ZNE0"
"mmu:67345","Q6PAV2"
"mmu:67356","Q9D9D5"
"mmu:67358","Q810S2"
"mmu:67365","Q9D5U5"
"mmu:67365","A0A0C3SFZ4"
"mmu:67366","Q9D2R4"
"mmu:67366","A2RTW8"
"mmu:67366","Q9D941"
"mmu:67367","P58501"
"mmu:673676","L7N276"
"mmu:67369","Q8BH73"
"mmu:67370","Q2TAX9"
"mmu:67371","Q9D8P7"
"mmu:67373","Q9CPN9"
"mmu:67373","Q9D7Y7"
"mmu:67374","Q9JI59"
"mmu:67375","Q91X91"
"mmu:67378","Q9CWF6"
"mmu:67379","Q8QZV0"
"mmu:67381","Q9CQA5"
"mmu:67382","Q8K2F0"
"mmu:67382","Q3TUI3"
"mmu:67383","Q80UY1"
"mmu:67384","Q8CI61"
"mmu:67384","A6H6S8"
"mmu:67387","Q9CQ61"
"mmu:67388","Q9CQT9"
"mmu:67389","Q8R2Z0"
"mmu:67390","Q5ND52"
"mmu:67391","Q9D6K8"
"mmu:67392","Q3UJC8"
"mmu:67393","Q91WA4"
"mmu:67397","P57759"
"mmu:673977","D3YTY1"
"mmu:67398","Q9DBG7"
"mmu:67399","Q3TJD7"
"mmu:67402","Q69AB2"
"mmu:67402","Q14AP0"
"mmu:67405","Q9D3P9"
"mmu:67407","G3X9R0"
"mmu:67407","Q9CUM9"
"mmu:67410","Q9D5E3"
"mmu:67412","Q6NZL0"
"mmu:67414","Q811U4"
"mmu:67416","Q6A058"
"mmu:67417","Q9CXJ1"
"mmu:67418","Q9CXG3"
"mmu:67419","Q8BT18"
"mmu:67420","Q922J9"
"mmu:67422","Q99KU1"
"mmu:67425","Q8R5F8"
"mmu:67426","Q60936"
"mmu:67427","P60867"
"mmu:67427","Q5BLK2"
"mmu:67429","Q6PIP5"
"mmu:67429","Q8BJK0"
"mmu:67430","Q9CR34"
"mmu:67432","Q9DCU9"
"mmu:67433","Q3TC33"
"mmu:67434","Q3U0L2"
"mmu:67437","Q9DCF9"
"mmu:67437","Q4FK79"
"mmu:67439","Q9DCD2"
"mmu:67440","Q9D0D3"
"mmu:67441","Q9DCC7"
"mmu:67442","Q64FW2"
"mmu:67443","Q9CQV6"
"mmu:67444","Q8R0F6"
"mmu:67445","Q8R066"
"mmu:67445","A0A3B0IP17"
"mmu:67446","Q8BTR5"
"mmu:67448","Q9DC11"
"mmu:67451","Q9CQ73"
"mmu:67452","Q8K1N1"
"mmu:67453","Q9CQS4"
"mmu:67454","Q9DBZ1"
"mmu:67455","Q80TF4"
"mmu:67456","Q9CR89"
"mmu:67457","Q3UFK8"
"mmu:67458","Q9DC16"
"mmu:67458","Q4FK22"
"mmu:67459","Q9DBY8"
"mmu:67460","Q9CQ62"
"mmu:67460","Q4FJK0"
"mmu:67463","Q9DBS8"
"mmu:67464","Q9DBT4"
"mmu:67464","Q8BSQ5"
"mmu:67465","Q8K4Z5"
"mmu:67465","Q3TVM1"
"mmu:67466","Q9DBX2"
"mmu:67467","Q69ZC8"
"mmu:67467","Q9D4A1"
"mmu:67468","Q9CQY7"
"mmu:67469","Q9DBL9"
"mmu:67470","Q9DBM0"
"mmu:67471","Q9DBM1"
"mmu:67472","Q99MB2"
"mmu:67472","Q3TTQ5"
"mmu:67473","Q8K0H1"
"mmu:67474","Q9ERB0"
"mmu:67475","Q8R2E9"
"mmu:67477","Q5F2F2"
"mmu:67477","B6DQM2"
"mmu:67480","Q9DBF7"
"mmu:67483","Q9CQC3"
"mmu:67484","Q3TGW2"
"mmu:67486","Q6NXY9"
"mmu:67487","Q6PE54"
"mmu:67488","Q8CGU1"
"mmu:67489","Q9WV76"
"mmu:67489","Q9D8S2"
"mmu:67489","Q7TND3"
"mmu:674895","Q3UGM2"
"mmu:674895","K3W4R8"
"mmu:67490","Q8CCJ3"
"mmu:67492","D3Z3C6"
"mmu:67493","Q9CQG2"
"mmu:67495","Q80X45"
"mmu:67498","Q8BZN2"
"mmu:67500","Q8CH18"
"mmu:67501","Q810U5"
"mmu:67501","A6H6M8"
"mmu:67504","Q9CQ29"
"mmu:67505","Q9CRB5"
"mmu:67505","A0A0M6L0E8"
"mmu:67507","Q9CQT6"
"mmu:67507","A0A0R4J076"
"mmu:67509","Q8K190"
"mmu:67510","Q9D8T4"
"mmu:67511","Q99KF1"
"mmu:67511","Q6PDC2"
"mmu:67512","Q8K3K7"
"mmu:67512","Q059U0"
"mmu:67512","Q9CWA8"
"mmu:67513","Q3UN58"
"mmu:67515","Q9D6K7"
"mmu:67516","Q9D7X1"
"mmu:67525","Q80V85"
"mmu:67526","Q9CQY1"
"mmu:67528","Q99P30"
"mmu:67529","Q9CRA9"
"mmu:67530","Q9CQB4"
"mmu:67532","C0HKD8"
"mmu:67532","C0HKD9"
"mmu:67533","Q8C8U0"
"mmu:67534","Q80UG8"
"mmu:67537","Q9CQ35"
"mmu:67538","Q8CFL8"
"mmu:67542","Q8R3I3"
"mmu:67542","A0A0R4J0L5"
"mmu:67543","Q9D4E6"
"mmu:67544","Q6RI63"
"mmu:67547","Q91W10"
"mmu:67549","Q8BS95"
"mmu:67553","Q5RL51"
"mmu:67554","Q9CR58"
"mmu:67555","Q9D4R2"
"mmu:67556","Q8C2R7"
"mmu:67557","Q8BN59"
"mmu:67561","Q8BH57"
"mmu:67563","Q7TMW6"
"mmu:67564","Q9D328"
"mmu:67568","Q9CQL7"
"mmu:67569","Q9D306"
"mmu:67573","Q924C6"
"mmu:67573","Q8CEU1"
"mmu:67574","Q9D8C3"
"mmu:67575","Q05AC5"
"mmu:67575","Q9CUC5"
"mmu:67575","Q9D5K0"
"mmu:67578","A2ARM1"
"mmu:67579","Q7TN98"
"mmu:67579","Q3TSF0"
"mmu:67580","Q9CQ07"
"mmu:67581","Q8K0F1"
"mmu:675812","E9QAH2"
"mmu:675812","Q8BRQ8"
"mmu:67582","Q5U680"
"mmu:67586","Q9D572"
"mmu:67588","Q8BH75"
"mmu:67590","Q8R2Q6"
"mmu:67591","Q9CQ84"
"mmu:67592","Q24JP4"
"mmu:67593","Q9CPT7"
"mmu:67596","Q3U132"
"mmu:675969","E9Q3F5"
"mmu:67602","Q9CR95"
"mmu:67602","Q0VB06"
"mmu:67603","Q9DBB1"
"mmu:67604","Q9D1H7"
"mmu:67605","Q9D1F4"
"mmu:67606","Q9CQS3"
"mmu:67608","Q9CYQ7"
"mmu:67609","Q3TTL0"
"mmu:67610","Q8BVR6"
"mmu:67615","Q6ZWZ2"
"mmu:67618","Q9CQF6"
"mmu:67619","Q8BW10"
"mmu:67619","Q148S3"
"mmu:67620","Q9D4C6"
"mmu:67621","Q8C6D4"
"mmu:67622","Q9CZH7"
"mmu:67623","Q9CRG1"
"mmu:67623","A0A0R4J0K4"
"mmu:67628","Q9EST5"
"mmu:67629","Q9D083"
"mmu:67630","Q9DA37"
"mmu:67630","Q14AQ4"
"mmu:67634","Q9D5H4"
"mmu:67636","Q91V16"
"mmu:67645","Q80X86"
"mmu:67646","Q9CPZ3"
"mmu:67647","E9Q2T4"
"mmu:67647","Q8CE67"
"mmu:67652","Q9DA48"
"mmu:67652","B1AWF2"
"mmu:67653","Q9CR99"
"mmu:67655","Q7TSG2"
"mmu:67656","Q9D496"
"mmu:67657","Q9D4V7"
"mmu:67661","Q6VH22"
"mmu:67663","Q9CPU3"
"mmu:67664","Q9D9R0"
"mmu:67665","Q8CBY8"
"mmu:67665","Q3TQY2"
"mmu:67666","Q80WM5"
"mmu:67667","Q80Y20"
"mmu:67669","Q9DD02"
"mmu:67671","Q9JJI8"
"mmu:67671","Q52KP0"
"mmu:67673","P62869"
"mmu:67674","Q9DCG9"
"mmu:67674","Q5M8M3"
"mmu:67675","Q9CQ89"
"mmu:67676","Q8R040"
"mmu:67678","P62311"
"mmu:67680","Q9CQA3"
"mmu:67681","Q9CQL5"
"mmu:67683","Q9D0B6"
"mmu:67684","Q5SUF2"
"mmu:67685","Q8R368"
"mmu:67685","Q9CVZ5"
"mmu:67685","Q8C5Z6"
"mmu:67687","Q9DAF8"
"mmu:67689","Q80VQ0"
"mmu:67689","Q3TX25"
"mmu:67690","Q9DAA4"
"mmu:67693","Q9CR41"
"mmu:67694","Q8BKE9"
"mmu:67695","Q99LX8"
"mmu:67698","Q9D3L0"
"mmu:67701","Q9DAU7"
"mmu:67701","Q4FZJ6"
"mmu:67702","Q3U2C5"
"mmu:67703","Q8BR86"
"mmu:67704","Q99M08"
"mmu:67706","Q9CY24"
"mmu:67707","Q9CQ06"
"mmu:67708","Q3UVY5"
"mmu:67708","E9QN69"
"mmu:67709","Q9D8G5"
"mmu:67710","P62488"
"mmu:67711","Q9D720"
"mmu:67711","A0A0R4J0C0"
"mmu:67712","Q920G8"
"mmu:67712","Q9CQG7"
"mmu:67713","Q9CQV7"
"mmu:67715","Q9D3Q9"
"mmu:67715","A2ANY3"
"mmu:677156","Q3V1F1"
"mmu:67717","Q9CPP7"
"mmu:67718","Q9D6R3"
"mmu:67719","Q8C6C9"
"mmu:67722","Q9D5V1"
"mmu:67724","Q9D4G5"
"mmu:67725","Q8JZU0"
"mmu:67726","Q8VE88"
"mmu:67727","Q9D0I4"
"mmu:67728","Q9CR25"
"mmu:67729","Q9CR33"
"mmu:677296","A1YIY0"
"mmu:67731","Q9CPU7"
"mmu:67732","Q9DB29"
"mmu:67733","Q9CQ82"
"mmu:67736","Q9D516"
"mmu:67737","Q0VF76"
"mmu:67738","Q9CR16"
"mmu:67739","Q9D8M3"
"mmu:67742","P57725"
"mmu:67747","Q9D4Q1"
"mmu:67749","Q8VI64"
"mmu:67750","Q80ZQ3"
"mmu:67752","Q148A4"
"mmu:67752","A0A0R4J0F3"
