"KEGG","OTHERID"
"mmu:110835","110835"
"mmu:110842","110842"
"mmu:110854","110854"
"mmu:110855","110855"
"mmu:110862","110862"
"mmu:110876","110876"
"mmu:110877","110877"
"mmu:110880","110880"
"mmu:110886","110886"
"mmu:110891","110891"
"mmu:110893","110893"
"mmu:110895","110895"
"mmu:110902","110902"
"mmu:110911","110911"
"mmu:110920","110920"
"mmu:110935","110935"
"mmu:110948","110948"
"mmu:110954","110954"
"mmu:110956","110956"
"mmu:110957","110957"
"mmu:110958","110958"
"mmu:110959","110959"
"mmu:110960","110960"
"mmu:110962","110962"
"mmu:111173","111173"
"mmu:111174","111174"
"mmu:111175","111175"
"mmu:111241","111241"
"mmu:111368","111368"
"mmu:111970","111970"
"mmu:112403","112403"
"mmu:112405","112405"
"mmu:112406","112406"
"mmu:112407","112407"
"mmu:112408","112408"
"mmu:112415","112415"
"mmu:112417","112417"
"mmu:112418","112418"
"mmu:112419","112419"
"mmu:112422","112422"
"mmu:112694759","112694759"
"mmu:11287","11287"
"mmu:11298","11298"
"mmu:113002583","113002583"
"mmu:11302","11302"
"mmu:11303","11303"
"mmu:11304","11304"
"mmu:11305","11305"
"mmu:11306","11306"
"mmu:11307","11307"
"mmu:11308","11308"
"mmu:11350","11350"
"mmu:11352","11352"
"mmu:11354","11354"
"mmu:11363","11363"
"mmu:11364","11364"
"mmu:11370","11370"
"mmu:113845","113845"
"mmu:113846","113846"
"mmu:113847","113847"
"mmu:113848","113848"
"mmu:113849","113849"
"mmu:113850","113850"
"mmu:113851","113851"
"mmu:113852","113852"
"mmu:113853","113853"
"mmu:113854","113854"
"mmu:113855","113855"
"mmu:113856","113856"
"mmu:113857","113857"
"mmu:113858","113858"
"mmu:113859","113859"
"mmu:113860","113860"
"mmu:113862","113862"
"mmu:113863","113863"
"mmu:113864","113864"
"mmu:113865","113865"
"mmu:113868","113868"
"mmu:113939900","113939900"
"mmu:11409","11409"
"mmu:114128","114128"
"mmu:114141","114141"
"mmu:114142","114142"
"mmu:114143","114143"
"mmu:11416","11416"
"mmu:11418","11418"
"mmu:11419","11419"
"mmu:11421","11421"
"mmu:114228","114228"
"mmu:114229","114229"
"mmu:11423","11423"
"mmu:114230","114230"
"mmu:114249","114249"
"mmu:11425","11425"
"mmu:114255","114255"
"mmu:11426","11426"
"mmu:11428","11428"
"mmu:11429","11429"
"mmu:11430","11430"
"mmu:114301","114301"
"mmu:114304","114304"
"mmu:11431","11431"
"mmu:11432","11432"
"mmu:11433","11433"
"mmu:114332","114332"
"mmu:11434","11434"
"mmu:11435","11435"
"mmu:11438","11438"
"mmu:11440","11440"
"mmu:11441","11441"
"mmu:11443","11443"
"mmu:11444","11444"
"mmu:11447","11447"
"mmu:114479","114479"
"mmu:11448","11448"
"mmu:114482235","114482235"
"mmu:114482779","114482779"
"mmu:114482793","114482793"
"mmu:114482797","114482797"
"mmu:114482806","114482806"
"mmu:114482816","114482816"
"mmu:114482820","114482820"
"mmu:114482837","114482837"
"mmu:114482851","114482851"
"mmu:114482853","114482853"
"mmu:114482855","114482855"
"mmu:114482860","114482860"
"mmu:114482867","114482867"
"mmu:114482873","114482873"
"mmu:114482876","114482876"
"mmu:114482879","114482879"
"mmu:114482884","114482884"
"mmu:114482888","114482888"
"mmu:114482891","114482891"
"mmu:114482918","114482918"
"mmu:114482937","114482937"
"mmu:114482946","114482946"
"mmu:114482949","114482949"
"mmu:114483345","114483345"
"mmu:114483351","114483351"
"mmu:114483355","114483355"
"mmu:114483358","114483358"
"mmu:114483369","114483369"
"mmu:114483371","114483371"
"mmu:114483421","114483421"
"mmu:114483555","114483555"
"mmu:114483630","114483630"
"mmu:114483633","114483633"
"mmu:114483639","114483639"
"mmu:114483643","114483643"
"mmu:114483644","114483644"
"mmu:114483662","114483662"
"mmu:114483664","114483664"
"mmu:114483666","114483666"
"mmu:114483680","114483680"
"mmu:114483767","114483767"
"mmu:114483812","114483812"
"mmu:114483817","114483817"
"mmu:11449","11449"
"mmu:11450","11450"
"mmu:11451","11451"
"mmu:114564","114564"
"mmu:114565","114565"
"mmu:114566","114566"
"mmu:114570","114570"
"mmu:114584","114584"
"mmu:114585","114585"
"mmu:11459","11459"
"mmu:114600","114600"
"mmu:114601","114601"
"mmu:114602","114602"
"mmu:114604","114604"
"mmu:114606","114606"
"mmu:11461","11461"
"mmu:114615","114615"
"mmu:11464","11464"
"mmu:114640","114640"
"mmu:114641","114641"
"mmu:114642","114642"
"mmu:114643","114643"
"mmu:114644","114644"
"mmu:11465","11465"
"mmu:114652","114652"
"mmu:114654","114654"
"mmu:114661","114661"
"mmu:114662","114662"
"mmu:114663","114663"
"mmu:114664","114664"
"mmu:114666","114666"
"mmu:114671","114671"
"mmu:114674","114674"
"mmu:114679","114679"
"mmu:11468","11468"
"mmu:11470","11470"
"mmu:11471","11471"
"mmu:114712","114712"
"mmu:114713","114713"
"mmu:114714","114714"
"mmu:114715","114715"
"mmu:114716","114716"
"mmu:11472","11472"
"mmu:11474","11474"
"mmu:114741","114741"
"mmu:11475","11475"
"mmu:11477","11477"
"mmu:114774","114774"
"mmu:11479","11479"
"mmu:11480","11480"
"mmu:11481","11481"
"mmu:11482","11482"
"mmu:11484","11484"
"mmu:114841036","114841036"
"mmu:11486","11486"
"mmu:114863","114863"
"mmu:114868","114868"
"mmu:11487","11487"
"mmu:114871","114871"
"mmu:114872","114872"
"mmu:114873","114873"
"mmu:114874","114874"
"mmu:114875","114875"
"mmu:11488","11488"
"mmu:114886","114886"
"mmu:114889","114889"
"mmu:11489","11489"
"mmu:114893","114893"
"mmu:114896","114896"
"mmu:11490","11490"
"mmu:11491","11491"
"mmu:11492","11492"
"mmu:11495","11495"
"mmu:11496","11496"
"mmu:11497","11497"
"mmu:11498","11498"
"mmu:11499","11499"
"mmu:11500","11500"
"mmu:11501","11501"
"mmu:11502","11502"
"mmu:11504","11504"
"mmu:11512","11512"
"mmu:11513","11513"
"mmu:11514","11514"
"mmu:11515","11515"
"mmu:11516","11516"
"mmu:11517","11517"
"mmu:11518","11518"
"mmu:11519","11519"
"mmu:11520","11520"
"mmu:11522","11522"
"mmu:11529","11529"
"mmu:11532","11532"
"mmu:11534","11534"
"mmu:11535","11535"
"mmu:11536","11536"
"mmu:11537","11537"
"mmu:11538","11538"
"mmu:11539","11539"
"mmu:11540","11540"
"mmu:11541","11541"
"mmu:11542","11542"
"mmu:11544","11544"
"mmu:11545","11545"
"mmu:11546","11546"
"mmu:11548","11548"
"mmu:115485610","115485610"
"mmu:115485611","115485611"
"mmu:115485612","115485612"
"mmu:115485613","115485613"
"mmu:115485614","115485614"
"mmu:115485615","115485615"
"mmu:115485616","115485616"
"mmu:115485617","115485617"
"mmu:115485618","115485618"
"mmu:115485619","115485619"
"mmu:115485620","115485620"
"mmu:115485621","115485621"
"mmu:115485622","115485622"
"mmu:115485623","115485623"
"mmu:115485624","115485624"
"mmu:115485625","115485625"
"mmu:115485626","115485626"
"mmu:115485627","115485627"
"mmu:115485628","115485628"
"mmu:115485629","115485629"
"mmu:115485631","115485631"
"mmu:115485632","115485632"
"mmu:115485633","115485633"
"mmu:115485636","115485636"
"mmu:115485637","115485637"
"mmu:115485638","115485638"
"mmu:115485639","115485639"
"mmu:115485640","115485640"
"mmu:115485641","115485641"
"mmu:115485642","115485642"
"mmu:115485643","115485643"
"mmu:115485644","115485644"
"mmu:115485645","115485645"
"mmu:115485646","115485646"
"mmu:115485647","115485647"
"mmu:115485648","115485648"
"mmu:115485649","115485649"
"mmu:115485650","115485650"
"mmu:115485651","115485651"
"mmu:115485652","115485652"
"mmu:115485653","115485653"
"mmu:115485654","115485654"
"mmu:115485655","115485655"
"mmu:115485657","115485657"
"mmu:115485658","115485658"
"mmu:115485659","115485659"
"mmu:115485660","115485660"
"mmu:115485661","115485661"
"mmu:115485663","115485663"
"mmu:115485665","115485665"
"mmu:115485667","115485667"
"mmu:115485668","115485668"
"mmu:115485669","115485669"
"mmu:115485670","115485670"
"mmu:115485673","115485673"
"mmu:115485679","115485679"
"mmu:115485680","115485680"
"mmu:115485682","115485682"
"mmu:115485685","115485685"
"mmu:115485686","115485686"
"mmu:115485687","115485687"
"mmu:115485688","115485688"
"mmu:115485689","115485689"
"mmu:115485690","115485690"
"mmu:115485691","115485691"
"mmu:115485692","115485692"
"mmu:115485693","115485693"
"mmu:115485694","115485694"
"mmu:115485695","115485695"
"mmu:115485696","115485696"
"mmu:115485697","115485697"
"mmu:115485698","115485698"
"mmu:115485699","115485699"
"mmu:115485700","115485700"
"mmu:115485701","115485701"
"mmu:115485702","115485702"
"mmu:115485703","115485703"
"mmu:115485704","115485704"
"mmu:115485705","115485705"
"mmu:115485706","115485706"
"mmu:115485707","115485707"
"mmu:115485708","115485708"
"mmu:115485710","115485710"
"mmu:115485711","115485711"
"mmu:115485713","115485713"
"mmu:115485715","115485715"
"mmu:115485716","115485716"
"mmu:115485717","115485717"
"mmu:115485719","115485719"
"mmu:115485720","115485720"
"mmu:115485726","115485726"
"mmu:115485729","115485729"
"mmu:115485730","115485730"
"mmu:115485731","115485731"
"mmu:115485732","115485732"
"mmu:115485733","115485733"
"mmu:115485735","115485735"
"mmu:115485736","115485736"
"mmu:115485737","115485737"
"mmu:115485738","115485738"
"mmu:115485739","115485739"
"mmu:115485740","115485740"
"mmu:115485741","115485741"
"mmu:115485742","115485742"
"mmu:115485743","115485743"
"mmu:115485744","115485744"
"mmu:115485745","115485745"
"mmu:115485746","115485746"
"mmu:115485747","115485747"
"mmu:115485748","115485748"
"mmu:115485749","115485749"
"mmu:115485750","115485750"
"mmu:115485752","115485752"
"mmu:115485753","115485753"
"mmu:115485754","115485754"
"mmu:115485755","115485755"
"mmu:115485757","115485757"
"mmu:115485758","115485758"
"mmu:115485759","115485759"
"mmu:115485760","115485760"
"mmu:115485762","115485762"
"mmu:115485765","115485765"
"mmu:115485766","115485766"
"mmu:115485767","115485767"
"mmu:115485768","115485768"
"mmu:115485769","115485769"
"mmu:115485770","115485770"
"mmu:115485771","115485771"
"mmu:115485772","115485772"
"mmu:115485773","115485773"
"mmu:115485774","115485774"
"mmu:115485775","115485775"
"mmu:115485776","115485776"
"mmu:115485777","115485777"
"mmu:115485778","115485778"
"mmu:115485779","115485779"
"mmu:115485780","115485780"
"mmu:115485781","115485781"
"mmu:115485782","115485782"
"mmu:115485783","115485783"
"mmu:115485785","115485785"
"mmu:115485786","115485786"
"mmu:115485787","115485787"
"mmu:115485789","115485789"
"mmu:115485790","115485790"
"mmu:115485791","115485791"
"mmu:115485792","115485792"
"mmu:115485793","115485793"
"mmu:115485794","115485794"
"mmu:115485795","115485795"
"mmu:115485796","115485796"
"mmu:115485797","115485797"
"mmu:115485799","115485799"
"mmu:115485800","115485800"
"mmu:115485808","115485808"
"mmu:115485815","115485815"
"mmu:115485821","115485821"
"mmu:115485822","115485822"
"mmu:115485823","115485823"
"mmu:115485824","115485824"
"mmu:115485825","115485825"
"mmu:115485827","115485827"
"mmu:115485831","115485831"
"mmu:115485832","115485832"
"mmu:115485833","115485833"
"mmu:115485834","115485834"
"mmu:115485835","115485835"
"mmu:115485836","115485836"
"mmu:115485837","115485837"
"mmu:115485838","115485838"
"mmu:115485839","115485839"
"mmu:115485840","115485840"
"mmu:115485841","115485841"
"mmu:115485842","115485842"
"mmu:115485843","115485843"
"mmu:115485844","115485844"
"mmu:115485845","115485845"
"mmu:115485847","115485847"
"mmu:115485848","115485848"
"mmu:115485850","115485850"
"mmu:115485853","115485853"
"mmu:115485856","115485856"
"mmu:115485857","115485857"
"mmu:115485858","115485858"
"mmu:115485860","115485860"
"mmu:115485861","115485861"
"mmu:115485862","115485862"
"mmu:115485863","115485863"
"mmu:115485864","115485864"
"mmu:115485865","115485865"
"mmu:115485866","115485866"
"mmu:115485867","115485867"
"mmu:115485868","115485868"
"mmu:115485869","115485869"
"mmu:115485870","115485870"
"mmu:115485871","115485871"
"mmu:115485872","115485872"
"mmu:115485873","115485873"
"mmu:115485874","115485874"
"mmu:115485875","115485875"
"mmu:115485876","115485876"
"mmu:115485877","115485877"
"mmu:115485878","115485878"
"mmu:115485879","115485879"
"mmu:115485881","115485881"
"mmu:115485882","115485882"
"mmu:115485883","115485883"
"mmu:115485884","115485884"
"mmu:115485885","115485885"
"mmu:115485887","115485887"
"mmu:115485889","115485889"
"mmu:115485890","115485890"
"mmu:115485892","115485892"
"mmu:115485893","115485893"
"mmu:115485895","115485895"
"mmu:115485896","115485896"
"mmu:115485897","115485897"
"mmu:115485898","115485898"
"mmu:115485899","115485899"
"mmu:115485900","115485900"
"mmu:115485901","115485901"
"mmu:115485902","115485902"
"mmu:115485903","115485903"
"mmu:115485905","115485905"
"mmu:115485906","115485906"
"mmu:115485908","115485908"
"mmu:115485909","115485909"
"mmu:115485910","115485910"
"mmu:115485912","115485912"
"mmu:115485913","115485913"
"mmu:115485914","115485914"
"mmu:115485915","115485915"
"mmu:115485919","115485919"
"mmu:115485921","115485921"
"mmu:115485922","115485922"
"mmu:115485923","115485923"
"mmu:115485924","115485924"
"mmu:115485931","115485931"
"mmu:115485932","115485932"
"mmu:115485933","115485933"
"mmu:115485934","115485934"
"mmu:115485935","115485935"
"mmu:115485936","115485936"
"mmu:115485937","115485937"
"mmu:115485938","115485938"
"mmu:115485939","115485939"
"mmu:115485940","115485940"
"mmu:115485941","115485941"
"mmu:115485942","115485942"
"mmu:115485943","115485943"
"mmu:115485944","115485944"
"mmu:115485945","115485945"
"mmu:115485946","115485946"
"mmu:115485947","115485947"
"mmu:115485948","115485948"
"mmu:115485950","115485950"
"mmu:115485951","115485951"
"mmu:115485952","115485952"
"mmu:115485953","115485953"
"mmu:115485955","115485955"
"mmu:115485957","115485957"
"mmu:115485959","115485959"
"mmu:115485960","115485960"
"mmu:115485962","115485962"
"mmu:115485963","115485963"
"mmu:115485966","115485966"
"mmu:115485971","115485971"
"mmu:115485972","115485972"
"mmu:115485974","115485974"
"mmu:115485975","115485975"
"mmu:115485976","115485976"
"mmu:115485977","115485977"
"mmu:115485978","115485978"
"mmu:115485979","115485979"
"mmu:115485980","115485980"
"mmu:115485981","115485981"
"mmu:115485982","115485982"
"mmu:115485983","115485983"
"mmu:115485984","115485984"
"mmu:115485985","115485985"
"mmu:115485986","115485986"
"mmu:115485987","115485987"
"mmu:115485988","115485988"
"mmu:115485989","115485989"
"mmu:115485990","115485990"
"mmu:115485991","115485991"
"mmu:115485992","115485992"
"mmu:115485993","115485993"
"mmu:115485994","115485994"
"mmu:115485995","115485995"
"mmu:115485996","115485996"
"mmu:115485999","115485999"
"mmu:115486001","115486001"
"mmu:115486003","115486003"
"mmu:115486004","115486004"
"mmu:115486006","115486006"
"mmu:115486007","115486007"
"mmu:115486008","115486008"
"mmu:115486009","115486009"
"mmu:115486010","115486010"
"mmu:115486011","115486011"
"mmu:115486013","115486013"
"mmu:115486014","115486014"
"mmu:115486015","115486015"
"mmu:115486016","115486016"
"mmu:115486017","115486017"
"mmu:115486019","115486019"
"mmu:115486020","115486020"
"mmu:115486021","115486021"
"mmu:115486022","115486022"
"mmu:115486025","115486025"
"mmu:115486027","115486027"
"mmu:115486031","115486031"
"mmu:115486033","115486033"
"mmu:115486035","115486035"
"mmu:115486036","115486036"
"mmu:115486037","115486037"
"mmu:115486038","115486038"
"mmu:115486041","115486041"
"mmu:115486043","115486043"
"mmu:115486044","115486044"
"mmu:115486046","115486046"
"mmu:115486047","115486047"
"mmu:115486048","115486048"
"mmu:115486049","115486049"
"mmu:115486050","115486050"
"mmu:115486051","115486051"
"mmu:115486052","115486052"
"mmu:115486053","115486053"
"mmu:115486057","115486057"
"mmu:115486058","115486058"
"mmu:115486059","115486059"
"mmu:115486060","115486060"
"mmu:115486061","115486061"
"mmu:115486062","115486062"
"mmu:115486063","115486063"
"mmu:115486069","115486069"
"mmu:115486070","115486070"
"mmu:115486071","115486071"
"mmu:115486072","115486072"
"mmu:115486073","115486073"
"mmu:115486074","115486074"
"mmu:115486075","115486075"
"mmu:115486076","115486076"
"mmu:115486082","115486082"
"mmu:115486083","115486083"
"mmu:115486084","115486084"
"mmu:115486085","115486085"
"mmu:115486087","115486087"
"mmu:115486089","115486089"
"mmu:115486090","115486090"
"mmu:115486091","115486091"
"mmu:115486092","115486092"
"mmu:115486093","115486093"
"mmu:115486094","115486094"
"mmu:115486095","115486095"
"mmu:115486096","115486096"
"mmu:115486097","115486097"
"mmu:115486098","115486098"
"mmu:115486099","115486099"
"mmu:115486100","115486100"
"mmu:115486101","115486101"
"mmu:115486102","115486102"
"mmu:115486104","115486104"
"mmu:115486105","115486105"
"mmu:115486108","115486108"
"mmu:115486110","115486110"
"mmu:115486113","115486113"
"mmu:115486124","115486124"
"mmu:115486125","115486125"
"mmu:115486126","115486126"
"mmu:115486128","115486128"
"mmu:115486130","115486130"
"mmu:115486131","115486131"
"mmu:115486132","115486132"
"mmu:115486133","115486133"
"mmu:115486134","115486134"
"mmu:115486135","115486135"
"mmu:115486136","115486136"
"mmu:115486137","115486137"
"mmu:115486138","115486138"
"mmu:115486139","115486139"
"mmu:115486140","115486140"
"mmu:115486141","115486141"
"mmu:115486142","115486142"
"mmu:115486143","115486143"
"mmu:115486144","115486144"
"mmu:115486145","115486145"
"mmu:115486147","115486147"
"mmu:115486149","115486149"
"mmu:115486150","115486150"
"mmu:115486151","115486151"
"mmu:115486152","115486152"
"mmu:115486153","115486153"
"mmu:115486154","115486154"
"mmu:115486155","115486155"
"mmu:115486156","115486156"
"mmu:115486159","115486159"
"mmu:115486160","115486160"
"mmu:115486162","115486162"
"mmu:115486166","115486166"
"mmu:115486167","115486167"
"mmu:115486170","115486170"
"mmu:115486171","115486171"
"mmu:115486172","115486172"
"mmu:115486174","115486174"
"mmu:115486176","115486176"
"mmu:115486177","115486177"
"mmu:115486178","115486178"
"mmu:115486181","115486181"
"mmu:115486182","115486182"
"mmu:115486183","115486183"
"mmu:115486184","115486184"
"mmu:115486185","115486185"
"mmu:115486186","115486186"
"mmu:115486187","115486187"
"mmu:115486188","115486188"
"mmu:115486189","115486189"
"mmu:115486190","115486190"
"mmu:115486191","115486191"
"mmu:115486192","115486192"
"mmu:115486193","115486193"
"mmu:115486194","115486194"
"mmu:115486195","115486195"
"mmu:115486196","115486196"
"mmu:115486197","115486197"
"mmu:115486198","115486198"
"mmu:115486199","115486199"
"mmu:115486201","115486201"
"mmu:115486202","115486202"
"mmu:115486203","115486203"
"mmu:115486204","115486204"
"mmu:115486206","115486206"
"mmu:115486207","115486207"
"mmu:115486208","115486208"
"mmu:115486210","115486210"
"mmu:115486211","115486211"
"mmu:115486212","115486212"
"mmu:115486215","115486215"
"mmu:115486216","115486216"
"mmu:115486222","115486222"
"mmu:115486229","115486229"
"mmu:115486232","115486232"
"mmu:115486236","115486236"
"mmu:115486237","115486237"
"mmu:115486240","115486240"
"mmu:115486242","115486242"
"mmu:115486243","115486243"
"mmu:115486244","115486244"
"mmu:115486245","115486245"
"mmu:115486246","115486246"
"mmu:115486247","115486247"
"mmu:115486248","115486248"
"mmu:115486249","115486249"
"mmu:115486250","115486250"
"mmu:115486251","115486251"
"mmu:115486252","115486252"
"mmu:115486253","115486253"
"mmu:115486254","115486254"
"mmu:115486255","115486255"
"mmu:115486256","115486256"
"mmu:115486257","115486257"
"mmu:115486258","115486258"
"mmu:115486259","115486259"
"mmu:115486260","115486260"
"mmu:115486261","115486261"
"mmu:115486262","115486262"
"mmu:115486263","115486263"
"mmu:115486264","115486264"
"mmu:115486266","115486266"
"mmu:115486267","115486267"
"mmu:115486268","115486268"
"mmu:115486269","115486269"
"mmu:115486271","115486271"
"mmu:115486272","115486272"
"mmu:115486273","115486273"
"mmu:115486275","115486275"
"mmu:115486278","115486278"
"mmu:115486280","115486280"
"mmu:115486282","115486282"
"mmu:115486283","115486283"
"mmu:115486284","115486284"
"mmu:115486285","115486285"
"mmu:115486288","115486288"
"mmu:115486290","115486290"
"mmu:115486291","115486291"
"mmu:115486296","115486296"
"mmu:115486298","115486298"
"mmu:115486299","115486299"
"mmu:115486300","115486300"
"mmu:115486301","115486301"
"mmu:115486302","115486302"
"mmu:115486303","115486303"
"mmu:115486304","115486304"
"mmu:115486305","115486305"
"mmu:115486306","115486306"
"mmu:115486307","115486307"
"mmu:115486308","115486308"
"mmu:115486309","115486309"
"mmu:115486311","115486311"
"mmu:115486312","115486312"
"mmu:115486313","115486313"
"mmu:115486314","115486314"
"mmu:115486319","115486319"
"mmu:115486320","115486320"
"mmu:115486321","115486321"
"mmu:115486322","115486322"
"mmu:115486326","115486326"
"mmu:115486329","115486329"
"mmu:115486330","115486330"
"mmu:115486331","115486331"
"mmu:115486332","115486332"
"mmu:115486333","115486333"
"mmu:115486334","115486334"
"mmu:115486335","115486335"
"mmu:115486336","115486336"
"mmu:115486337","115486337"
"mmu:115486338","115486338"
"mmu:115486339","115486339"
"mmu:115486340","115486340"
"mmu:115486341","115486341"
"mmu:115486342","115486342"
"mmu:115486343","115486343"
"mmu:115486344","115486344"
"mmu:115486345","115486345"
"mmu:115486346","115486346"
"mmu:115486347","115486347"
"mmu:115486348","115486348"
"mmu:115486349","115486349"
"mmu:115486350","115486350"
"mmu:115486351","115486351"
"mmu:115486352","115486352"
"mmu:115486353","115486353"
"mmu:115486354","115486354"
"mmu:115486355","115486355"
"mmu:115486356","115486356"
"mmu:115486357","115486357"
"mmu:115486358","115486358"
"mmu:115486359","115486359"
"mmu:115486360","115486360"
"mmu:115486362","115486362"
"mmu:115486363","115486363"
"mmu:115486364","115486364"
"mmu:115486365","115486365"
"mmu:115486369","115486369"
"mmu:115486370","115486370"
"mmu:115486372","115486372"
"mmu:115486378","115486378"
"mmu:115486379","115486379"
"mmu:115486381","115486381"
"mmu:115486387","115486387"
"mmu:115486390","115486390"
"mmu:115486392","115486392"
"mmu:115486393","115486393"
"mmu:115486396","115486396"
"mmu:115486397","115486397"
"mmu:115486398","115486398"
"mmu:115486399","115486399"
"mmu:115486400","115486400"
"mmu:115486401","115486401"
"mmu:115486402","115486402"
"mmu:115486404","115486404"
"mmu:115486407","115486407"
"mmu:115486412","115486412"
"mmu:115486418","115486418"
"mmu:115486419","115486419"
"mmu:115486424","115486424"
"mmu:115486427","115486427"
"mmu:115486430","115486430"
"mmu:115486432","115486432"
"mmu:115486433","115486433"
"mmu:115486435","115486435"
"mmu:115486439","115486439"
"mmu:115486443","115486443"
"mmu:115486479","115486479"
"mmu:115486481","115486481"
"mmu:115486489","115486489"
"mmu:115486493","115486493"
"mmu:115486510","115486510"
"mmu:115486517","115486517"
"mmu:115486524","115486524"
"mmu:115486543","115486543"
"mmu:115486558","115486558"
"mmu:115486559","115486559"
"mmu:115486560","115486560"
"mmu:115486561","115486561"
"mmu:115486562","115486562"
"mmu:115486563","115486563"
"mmu:115486564","115486564"
"mmu:115486565","115486565"
"mmu:115486567","115486567"
"mmu:115486568","115486568"
"mmu:115486569","115486569"
"mmu:115486570","115486570"
"mmu:115486571","115486571"
"mmu:115486572","115486572"
"mmu:115486573","115486573"
"mmu:115486575","115486575"
"mmu:115486576","115486576"
"mmu:115486577","115486577"
"mmu:115486579","115486579"
"mmu:115486580","115486580"
"mmu:115486581","115486581"
"mmu:115486582","115486582"
"mmu:115486584","115486584"
"mmu:115486585","115486585"
"mmu:115486586","115486586"
"mmu:115486587","115486587"
"mmu:115486588","115486588"
"mmu:115486589","115486589"
"mmu:115486590","115486590"
"mmu:115486593","115486593"
"mmu:115486596","115486596"
"mmu:115486598","115486598"
"mmu:115486599","115486599"
"mmu:115486600","115486600"
"mmu:115486601","115486601"
"mmu:115486602","115486602"
"mmu:115486603","115486603"
"mmu:115486604","115486604"
"mmu:115486605","115486605"
"mmu:115486606","115486606"
"mmu:115486607","115486607"
"mmu:115486608","115486608"
"mmu:115486609","115486609"
"mmu:115486610","115486610"
"mmu:115486611","115486611"
"mmu:115486612","115486612"
"mmu:115486613","115486613"
"mmu:115486614","115486614"
"mmu:115486616","115486616"
"mmu:115486617","115486617"
"mmu:115486618","115486618"
"mmu:115486619","115486619"
"mmu:115486620","115486620"
"mmu:115486621","115486621"
"mmu:115486622","115486622"
"mmu:115486623","115486623"
"mmu:115486624","115486624"
"mmu:115486625","115486625"
"mmu:115486627","115486627"
"mmu:115486628","115486628"
"mmu:115486629","115486629"
"mmu:115486630","115486630"
"mmu:115486631","115486631"
"mmu:115486632","115486632"
"mmu:115486633","115486633"
"mmu:115486634","115486634"
"mmu:115486635","115486635"
"mmu:115486636","115486636"
"mmu:115486637","115486637"
"mmu:115486638","115486638"
"mmu:115486639","115486639"
"mmu:115486640","115486640"
"mmu:115486641","115486641"
"mmu:115486642","115486642"
"mmu:115486643","115486643"
"mmu:115486644","115486644"
"mmu:115486645","115486645"
"mmu:115486646","115486646"
"mmu:115486647","115486647"
"mmu:115486649","115486649"
"mmu:115486650","115486650"
"mmu:115486651","115486651"
"mmu:115486652","115486652"
"mmu:115486653","115486653"
"mmu:115486654","115486654"
"mmu:115486655","115486655"
"mmu:115486656","115486656"
"mmu:115486657","115486657"
"mmu:115486658","115486658"
"mmu:115486660","115486660"
"mmu:115486661","115486661"
"mmu:115486662","115486662"
"mmu:115486663","115486663"
"mmu:115486664","115486664"
"mmu:115486666","115486666"
"mmu:115486667","115486667"
"mmu:115486668","115486668"
"mmu:115486669","115486669"
"mmu:115486670","115486670"
"mmu:115486671","115486671"
"mmu:115486672","115486672"
"mmu:115486673","115486673"
"mmu:115486674","115486674"
"mmu:115486675","115486675"
"mmu:115486676","115486676"
"mmu:115486677","115486677"
"mmu:115486678","115486678"
"mmu:115486679","115486679"
"mmu:115486680","115486680"
"mmu:115486681","115486681"
"mmu:115486683","115486683"
"mmu:115486684","115486684"
"mmu:115486685","115486685"
"mmu:115486686","115486686"
"mmu:115486687","115486687"
"mmu:115486688","115486688"
"mmu:115486689","115486689"
"mmu:115486690","115486690"
"mmu:115486691","115486691"
"mmu:115486692","115486692"
"mmu:115486693","115486693"
"mmu:115486694","115486694"
"mmu:115486695","115486695"
"mmu:115486696","115486696"
"mmu:115486697","115486697"
"mmu:115486698","115486698"
"mmu:115486699","115486699"
"mmu:115486700","115486700"
"mmu:115486701","115486701"
"mmu:115486702","115486702"
"mmu:115486703","115486703"
"mmu:115486705","115486705"
"mmu:115486706","115486706"
"mmu:115486707","115486707"
"mmu:115486708","115486708"
"mmu:115486709","115486709"
"mmu:115486710","115486710"
"mmu:115486711","115486711"
"mmu:115486712","115486712"
"mmu:115486713","115486713"
"mmu:115486714","115486714"
"mmu:115486716","115486716"
"mmu:115486717","115486717"
"mmu:115486718","115486718"
"mmu:115486719","115486719"
"mmu:115486720","115486720"
"mmu:115486721","115486721"
"mmu:115486722","115486722"
"mmu:115486723","115486723"
"mmu:115486724","115486724"
"mmu:115486725","115486725"
"mmu:115486727","115486727"
"mmu:115486728","115486728"
"mmu:115486729","115486729"
"mmu:115486730","115486730"
"mmu:115486731","115486731"
"mmu:115486732","115486732"
"mmu:115486733","115486733"
"mmu:115486734","115486734"
"mmu:115486735","115486735"
"mmu:115486736","115486736"
"mmu:115486738","115486738"
"mmu:115486739","115486739"
"mmu:115486740","115486740"
"mmu:115486741","115486741"
"mmu:115486742","115486742"
"mmu:115486743","115486743"
"mmu:115486744","115486744"
"mmu:115486747","115486747"
"mmu:115486748","115486748"
"mmu:115486749","115486749"
"mmu:115486750","115486750"
"mmu:115486751","115486751"
"mmu:115486752","115486752"
"mmu:115486753","115486753"
"mmu:115486754","115486754"
"mmu:115486755","115486755"
"mmu:115486757","115486757"
"mmu:115486758","115486758"
"mmu:115486759","115486759"
"mmu:115486760","115486760"
"mmu:115486761","115486761"
"mmu:115486762","115486762"
"mmu:115486763","115486763"
