KEGG	OTHERID	OTHERTYPE
C13717	39737	PUBCHEM_CID
C13718	969491	PUBCHEM_CID
C13719	4122	PUBCHEM_CID
C13720	128423	PUBCHEM_CID
C13721	23665403	PUBCHEM_CID
C13722	656722	PUBCHEM_CID
C13725	8507	PUBCHEM_CID
C13727	123695	PUBCHEM_CID
C13728	1727	PUBCHEM_CID
C13729	55329	PUBCHEM_CID
C13730	656723	PUBCHEM_CID
C13731	5282252	PUBCHEM_CID
C13732	5282253	PUBCHEM_CID
C13733	447407	PUBCHEM_CID
C13734	1216	PUBCHEM_CID
C13735	68736	PUBCHEM_CID
C13736	4054	PUBCHEM_CID
C13737	180081	PUBCHEM_CID
C13738	126383	PUBCHEM_CID
C13739	656724	PUBCHEM_CID
C13740	91557	PUBCHEM_CID
C13741	91532	PUBCHEM_CID
C13742	440317	PUBCHEM_CID
C13743	5310996	PUBCHEM_CID
C13744	115205	PUBCHEM_CID
C13745	6093163	PUBCHEM_CID
C13746	656725	PUBCHEM_CID
C13747	4687	PUBCHEM_CID
C13748	129958	PUBCHEM_CID
C13749	5353	PUBCHEM_CID
C13750	56928080	PUBCHEM_CID
C13751	108107	PUBCHEM_CID
C13752	4755	PUBCHEM_CID
C13753	164787	PUBCHEM_CID
C13756	23675786	PUBCHEM_CID
C13757	37165	PUBCHEM_CID
C13758	2303	PUBCHEM_CID
C13759	3423	PUBCHEM_CID
C13760	173708	PUBCHEM_CID
C13761	123861	PUBCHEM_CID
C13762	122114	PUBCHEM_CID
C13763	65832	PUBCHEM_CID
C13764	1234	PUBCHEM_CID
C13765	42107	PUBCHEM_CID
C13766	71225	PUBCHEM_CID
C13767	656729	PUBCHEM_CID
C13769	71733	PUBCHEM_CID
C13771	656730	PUBCHEM_CID
C13772	2798	PUBCHEM_CID
C13773	107754	PUBCHEM_CID
C13776	3185	PUBCHEM_CID
C13777	9571004	PUBCHEM_CID
C13778	656731	PUBCHEM_CID
C13779	656732	PUBCHEM_CID
C13780	3932	PUBCHEM_CID
C13782	105008	PUBCHEM_CID
C13783	656733	PUBCHEM_CID
C13784	656734	PUBCHEM_CID
C13785	298659	PUBCHEM_CID
C13786	66384	PUBCHEM_CID
C13787	5282256	PUBCHEM_CID
C13788	656736	PUBCHEM_CID
C13789	53297363	PUBCHEM_CID
C13790	656737	PUBCHEM_CID
C13791	656738	PUBCHEM_CID
C13792	5282257	PUBCHEM_CID
C13793	5282258	PUBCHEM_CID
C13794	146222	PUBCHEM_CID
C13795	656741	PUBCHEM_CID
C13796	107896	PUBCHEM_CID
C13797	656742	PUBCHEM_CID
C13798	395943	PUBCHEM_CID
C13799	656743	PUBCHEM_CID
C13800	5282259	PUBCHEM_CID
C13802	5282260	PUBCHEM_CID
C13803	104845	PUBCHEM_CID
C13804	656747	PUBCHEM_CID
C13805	128618	PUBCHEM_CID
C13806	159548	PUBCHEM_CID
C13807	5771742	PUBCHEM_CID
C13808	9548876	PUBCHEM_CID
C13809	5282263	PUBCHEM_CID
C13810	5282264	PUBCHEM_CID
C13811	8905	PUBCHEM_CID
C13812	5283218	PUBCHEM_CID
C13813	5282266	PUBCHEM_CID
C13814	5282267	PUBCHEM_CID
C13815	17249	PUBCHEM_CID
C13816	5282268	PUBCHEM_CID
C13817	104767	PUBCHEM_CID
C13818	5282270	PUBCHEM_CID
C13819	5282271	PUBCHEM_CID
C13820	121846	PUBCHEM_CID
C13821	10889	PUBCHEM_CID
C13822	5388883	PUBCHEM_CID
C13823	74409	PUBCHEM_CID
C13824	656755	PUBCHEM_CID
C13825	656756	PUBCHEM_CID
C13826	121892	PUBCHEM_CID
C13827	6212	PUBCHEM_CID
C13828	5282272	PUBCHEM_CID
C13829	5282273	PUBCHEM_CID
C13830	214350	PUBCHEM_CID
C13831	14256	PUBCHEM_CID
C13832	5282274	PUBCHEM_CID
C13833	4552	PUBCHEM_CID
C13834	12388	PUBCHEM_CID
C13835	133058	PUBCHEM_CID
C13836	5282275	PUBCHEM_CID
C13837	656760	PUBCHEM_CID
C13838	656761	PUBCHEM_CID
C13840	82320	PUBCHEM_CID
C13841	6103	PUBCHEM_CID
C13842	5282276	PUBCHEM_CID
C13843	5282277	PUBCHEM_CID
C13844	656765	PUBCHEM_CID
C13845	5282278	PUBCHEM_CID
C13846	31292	PUBCHEM_CID
C13847	656767	PUBCHEM_CID
C13848	656768	PUBCHEM_CID
C13849	11643509	PUBCHEM_CID
C13851	656770	PUBCHEM_CID
C13852	60803	PUBCHEM_CID
C13853	5282279	PUBCHEM_CID
C13854	656773	PUBCHEM_CID
C13856	5282280	PUBCHEM_CID
C13857	5282281	PUBCHEM_CID
C13858	3681	PUBCHEM_CID
C13859	72733	PUBCHEM_CID
C13860	5282282	PUBCHEM_CID
C13861	5282283	PUBCHEM_CID
C13862	5282284	PUBCHEM_CID
C13863	12905061	PUBCHEM_CID
C13864	5282285	PUBCHEM_CID
C13867	11954016	PUBCHEM_CID
C13869	656780	PUBCHEM_CID
C13870	6050	PUBCHEM_CID
C13871	5282287	PUBCHEM_CID
C13872	5388885	PUBCHEM_CID
C13874	5388886	PUBCHEM_CID
C13875	5282288	PUBCHEM_CID
C13876	5282289	PUBCHEM_CID
C13877	5282290	PUBCHEM_CID
C13878	5282291	PUBCHEM_CID
C13880	5282292	PUBCHEM_CID
C13881	104810	PUBCHEM_CID
C13883	5282293	PUBCHEM_CID
C13884	104798	PUBCHEM_CID
C13885	5282294	PUBCHEM_CID
C13888	5282295	PUBCHEM_CID
C13889	5282296	PUBCHEM_CID
C13890	5282297	PUBCHEM_CID
C13891	656795	PUBCHEM_CID
C13892	5282298	PUBCHEM_CID
C13894	5282299	PUBCHEM_CID
C13895	5282300	PUBCHEM_CID
C13896	5388887	PUBCHEM_CID
C13897	5388888	PUBCHEM_CID
C13898	5282301	PUBCHEM_CID
C13900	5282303	PUBCHEM_CID
C13901	5282305	PUBCHEM_CID
C13902	5282307	PUBCHEM_CID
C13903	3983	PUBCHEM_CID
C13906	5282515	PUBCHEM_CID
C13907	9833422	PUBCHEM_CID
C13908	9877306	PUBCHEM_CID
C13909	56928081	PUBCHEM_CID
C13910	5634	PUBCHEM_CID
C13914	5282309	PUBCHEM_CID
C13915	656816	PUBCHEM_CID
C13916	5282310	PUBCHEM_CID
C13918	5282311	PUBCHEM_CID
C13927	122294	PUBCHEM_CID
C13929	163874	PUBCHEM_CID
C13931	119582	PUBCHEM_CID
C13932	56928082	PUBCHEM_CID
C13937	11954017	PUBCHEM_CID
C13938	11954018	PUBCHEM_CID
C13940	656822	PUBCHEM_CID
C13945	259794	PUBCHEM_CID
C13946	5282314	PUBCHEM_CID
C13947	656825	PUBCHEM_CID
C13948	151081	PUBCHEM_CID
C13949	656826	PUBCHEM_CID
C13952	23724529	PUBCHEM_CID
C13958	5282316	PUBCHEM_CID
C13962	656833	PUBCHEM_CID
C13963	64715	PUBCHEM_CID
C13964	93095	PUBCHEM_CID
C13967	20933	PUBCHEM_CID
C13968	23672568	PUBCHEM_CID
C13973	23678596	PUBCHEM_CID
C13974	249332	PUBCHEM_CID
C13976	23674995	PUBCHEM_CID
C13978	71446	PUBCHEM_CID
C13980	23678597	PUBCHEM_CID
C13993	62998	PUBCHEM_CID
C14001	23663973	PUBCHEM_CID
C14002	71476	PUBCHEM_CID
C14007	53024	PUBCHEM_CID
C14010	23675743	PUBCHEM_CID
C14015	24098	PUBCHEM_CID
C14021	470375	PUBCHEM_CID
C14029	5282318	PUBCHEM_CID
C14034	43672	PUBCHEM_CID
C14039	6366	PUBCHEM_CID
C14040	6849	PUBCHEM_CID
C14042	5238	PUBCHEM_CID
C14043	173650	PUBCHEM_CID
C14044	5282319	PUBCHEM_CID
C14045	5282320	PUBCHEM_CID
C14049	656852	PUBCHEM_CID
C14053	168870	PUBCHEM_CID
C14054	656853	PUBCHEM_CID
C14056	5282322	PUBCHEM_CID
C14057	5282323	PUBCHEM_CID
C14058	5282324	PUBCHEM_CID
C14059	11954019	PUBCHEM_CID
C14060	5282326	PUBCHEM_CID
C14061	5282327	PUBCHEM_CID
C14062	5282328	PUBCHEM_CID
C14063	11954020	PUBCHEM_CID
C14064	5282189	PUBCHEM_CID
C14077	5282330	PUBCHEM_CID
C14078	11313	PUBCHEM_CID
C14079	73160	PUBCHEM_CID
C14081	163834	PUBCHEM_CID
C14082	7002	PUBCHEM_CID
C14083	656868	PUBCHEM_CID
C14084	656869	PUBCHEM_CID
C14085	656870	PUBCHEM_CID
C14086	9543158	PUBCHEM_CID
C14087	522777	PUBCHEM_CID
C14088	6738	PUBCHEM_CID
C14089	20908	PUBCHEM_CID
C14090	6195	PUBCHEM_CID
C14091	6847	PUBCHEM_CID
C14092	656872	PUBCHEM_CID
C14093	656873	PUBCHEM_CID
C14094	656874	PUBCHEM_CID
C14095	9542989	PUBCHEM_CID
C14096	69117	PUBCHEM_CID
C14097	11812	PUBCHEM_CID
C14098	7055	PUBCHEM_CID
C14099	6201	PUBCHEM_CID
C14100	656876	PUBCHEM_CID
C14101	7123	PUBCHEM_CID
C14102	656877	PUBCHEM_CID
C14103	5788	PUBCHEM_CID
C14104	656878	PUBCHEM_CID
C14105	656879	PUBCHEM_CID
C14106	656880	PUBCHEM_CID
C14107	9543063	PUBCHEM_CID
C14108	656882	PUBCHEM_CID
C14109	656883	PUBCHEM_CID
C14110	100733	PUBCHEM_CID
C14111	70804	PUBCHEM_CID
C14112	656884	PUBCHEM_CID
C14113	656885	PUBCHEM_CID
C14114	8404	PUBCHEM_CID
C14115	656886	PUBCHEM_CID
C14116	11963956	PUBCHEM_CID
C14117	11963958	PUBCHEM_CID
C14118	656889	PUBCHEM_CID
C14119	11963962	PUBCHEM_CID
C14120	11963963	PUBCHEM_CID
C14123	56928083	PUBCHEM_CID
C14125	5282336	PUBCHEM_CID
C14126	5282337	PUBCHEM_CID
C14127	5282338	PUBCHEM_CID
C14128	5282339	PUBCHEM_CID
C14129	5282340	PUBCHEM_CID
C14130	6923	PUBCHEM_CID
C14131	91469	PUBCHEM_CID
C14132	15730	PUBCHEM_CID
C14133	246598	PUBCHEM_CID
C14134	6025	PUBCHEM_CID
C14135	7567	PUBCHEM_CID
C14136	76302	PUBCHEM_CID
C14137	72279	PUBCHEM_CID
C14138	6984	PUBCHEM_CID
C14139	7453	PUBCHEM_CID
C14142	8680	PUBCHEM_CID
C14143	9543333	PUBCHEM_CID
C14144	24798711	PUBCHEM_CID
C14145	71448902	PUBCHEM_CID
C14146	5282344	PUBCHEM_CID
C14147	47866	PUBCHEM_CID
C14148	6321196	PUBCHEM_CID
C14149	592814	PUBCHEM_CID
C14150	69828	PUBCHEM_CID
C14151	92094	PUBCHEM_CID
C14152	8989	PUBCHEM_CID
C14153	5282347	PUBCHEM_CID
C14154	5282348	PUBCHEM_CID
C14155	5282349	PUBCHEM_CID
C14156	5282350	PUBCHEM_CID
C14157	5282351	PUBCHEM_CID
C14158	5282352	PUBCHEM_CID
C14159	5282353	PUBCHEM_CID
C14160	5282354	PUBCHEM_CID
C14161	5460545	PUBCHEM_CID
C14162	6321201	PUBCHEM_CID
C14163	8361	PUBCHEM_CID
C14164	6806	PUBCHEM_CID
C14165	2528	PUBCHEM_CID
C14166	5282357	PUBCHEM_CID
C14167	10373	PUBCHEM_CID
C14168	2249229	PUBCHEM_CID
C14169	10767	PUBCHEM_CID
C14170	77787	PUBCHEM_CID
C14171	10815	PUBCHEM_CID
C14172	10770	PUBCHEM_CID
C14173	10782	PUBCHEM_CID
C14174	5282358	PUBCHEM_CID
C14175	6781	PUBCHEM_CID
C14176	5993	PUBCHEM_CID
C14177	159847	PUBCHEM_CID
C14178	3082239	PUBCHEM_CID
C14179	31257	PUBCHEM_CID
C14180	447123	PUBCHEM_CID
C14181	67944	PUBCHEM_CID
C14182	3090044	PUBCHEM_CID
C14183	173651	PUBCHEM_CID
C14184	16945	PUBCHEM_CID
C14185	3589	PUBCHEM_CID
C14186	4928	PUBCHEM_CID
C14187	13089	PUBCHEM_CID
C14188	11450	PUBCHEM_CID
C14189	105036	PUBCHEM_CID
C14190	105101	PUBCHEM_CID
C14191	134445	PUBCHEM_CID
C14192	157586	PUBCHEM_CID
C14193	91653	PUBCHEM_CID
C14194	97032	PUBCHEM_CID
C14195	91589	PUBCHEM_CID
C14196	180912	PUBCHEM_CID
C14197	156487	PUBCHEM_CID
C14198	177956	PUBCHEM_CID
C14199	37248	PUBCHEM_CID
C14200	7393	PUBCHEM_CID
C14201	37034	PUBCHEM_CID
C14202	36647	PUBCHEM_CID
C14203	5282359	PUBCHEM_CID
C14204	91649	PUBCHEM_CID
C14205	8814	PUBCHEM_CID
C14206	119359	PUBCHEM_CID
C14207	115209	PUBCHEM_CID
C14208	36709	PUBCHEM_CID
C14209	5282360	PUBCHEM_CID
C14210	136297	PUBCHEM_CID
C14211	2347	PUBCHEM_CID
C14212	4416	PUBCHEM_CID
C14213	5100	PUBCHEM_CID
C14214	3026	PUBCHEM_CID
C14215	8572	PUBCHEM_CID
C14216	6626	PUBCHEM_CID
C14217	11328	PUBCHEM_CID
C14218	69420	PUBCHEM_CID
C14219	7245	PUBCHEM_CID
C14220	69150	PUBCHEM_CID
C14221	2734580	PUBCHEM_CID
C14222	9171	PUBCHEM_CID
C14223	66494	PUBCHEM_CID
C14224	7103	PUBCHEM_CID
C14225	66166	PUBCHEM_CID
C14226	6643	PUBCHEM_CID
C14227	8346	PUBCHEM_CID
C14228	4130	PUBCHEM_CID
C14229	4933	PUBCHEM_CID
C14230	14347	PUBCHEM_CID
C14231	5282361	PUBCHEM_CID
C14232	5282362	PUBCHEM_CID
C14233	5282363	PUBCHEM_CID
C14234	3004636	PUBCHEM_CID
C14235	8289	PUBCHEM_CID
C14236	25641	PUBCHEM_CID
C14237	156639	PUBCHEM_CID
C14238	84677	PUBCHEM_CID
C14239	228944	PUBCHEM_CID
C14240	7641	PUBCHEM_CID
C14241	165506	PUBCHEM_CID
C14242	5282364	PUBCHEM_CID
C14243	97762	PUBCHEM_CID
C14244	7638	PUBCHEM_CID
C14245	66030	PUBCHEM_CID
C14246	36982	PUBCHEM_CID
C14247	17097	PUBCHEM_CID
C14248	16308	PUBCHEM_CID
C14249	6231	PUBCHEM_CID
C14250	75048	PUBCHEM_CID
C14251	5945	PUBCHEM_CID
C14252	74597	PUBCHEM_CID
C14253	7784	PUBCHEM_CID
C14254	235071	PUBCHEM_CID
C14255	251636	PUBCHEM_CID
C14256	5282365	PUBCHEM_CID
C14257	261000	PUBCHEM_CID
C14258	11742	PUBCHEM_CID
C14259	13987	PUBCHEM_CID
C14260	8831	PUBCHEM_CID
C14261	25015	PUBCHEM_CID
C14262	98046	PUBCHEM_CID
C14263	75059	PUBCHEM_CID
C14264	4388265	PUBCHEM_CID
C14265	270867	PUBCHEM_CID
C14266	7587	PUBCHEM_CID
C14267	6776	PUBCHEM_CID
C14268	91724	PUBCHEM_CID
C14269	11185733	PUBCHEM_CID
C14270	7933	PUBCHEM_CID
C14271	7211	PUBCHEM_CID
C14272	18827	PUBCHEM_CID
C14273	14231	PUBCHEM_CID
C14274	85154	PUBCHEM_CID
C14275	8029	PUBCHEM_CID
C14276	11954023	PUBCHEM_CID
C14277	296785	PUBCHEM_CID
C14278	3664636	PUBCHEM_CID
C14279	7362	PUBCHEM_CID
C14280	83553	PUBCHEM_CID
C14281	12774	PUBCHEM_CID
C14282	22131	PUBCHEM_CID
C14283	8569	PUBCHEM_CID
C14284	70038	PUBCHEM_CID
C14285	4632	PUBCHEM_CID
C14286	4764	PUBCHEM_CID
C14287	8372	PUBCHEM_CID
C14288	7577	PUBCHEM_CID
C14289	26541	PUBCHEM_CID
C14290	1890	PUBCHEM_CID
C14291	2566	PUBCHEM_CID
C14292	3037	PUBCHEM_CID
C14293	11469	PUBCHEM_CID
C14294	67174	PUBCHEM_CID
C14295	11954024	PUBCHEM_CID
C14296	3033767	PUBCHEM_CID
C14297	7112	PUBCHEM_CID
C14298	12111	PUBCHEM_CID
C14299	30773	PUBCHEM_CID
C14300	8561	PUBCHEM_CID
C14301	8268	PUBCHEM_CID
C14302	6950	PUBCHEM_CID
C14303	444865	PUBCHEM_CID
C14304	5378303	PUBCHEM_CID
C14305	29354	PUBCHEM_CID
C14306	6433211	PUBCHEM_CID
C14307	67088	PUBCHEM_CID
C14308	5366546	PUBCHEM_CID
C14309	14305	PUBCHEM_CID
C14310	15965	PUBCHEM_CID
C14311	12580	PUBCHEM_CID
C14312	4937	PUBCHEM_CID
C14313	5284648	PUBCHEM_CID
C14314	5284649	PUBCHEM_CID
C14315	8418	PUBCHEM_CID
C14316	5172	PUBCHEM_CID
C14317	5954	PUBCHEM_CID
C14318	9117	PUBCHEM_CID
C14319	104850	PUBCHEM_CID
C14320	9153	PUBCHEM_CID
C14321	9158	PUBCHEM_CID
C14322	2730	PUBCHEM_CID
C14323	16181	PUBCHEM_CID
C14324	3017	PUBCHEM_CID
C14325	5889	PUBCHEM_CID
C14326	3082	PUBCHEM_CID
C14327	13930	PUBCHEM_CID
C14328	7239	PUBCHEM_CID
C14329	11317	PUBCHEM_CID
C14330	11387	PUBCHEM_CID
C14331	1732	PUBCHEM_CID
C14332	30479	PUBCHEM_CID
C14333	32154	PUBCHEM_CID
C14334	4944	PUBCHEM_CID
C14335	31423	PUBCHEM_CID
C14336	7280	PUBCHEM_CID
C14337	11442	PUBCHEM_CID
C14338	6720	PUBCHEM_CID
C14339	6620	PUBCHEM_CID
C14340	80630	PUBCHEM_CID
C14341	80152	PUBCHEM_CID
C14342	11381	PUBCHEM_CID
C14343	5569	PUBCHEM_CID
C14344	182362	PUBCHEM_CID
C14345	76739	PUBCHEM_CID
C14346	74843	PUBCHEM_CID
C14347	61909	PUBCHEM_CID
C14348	2286	PUBCHEM_CID
C14349	608116	PUBCHEM_CID
C14350	73864	PUBCHEM_CID
C14351	31233	PUBCHEM_CID
C14352	27144	PUBCHEM_CID
C14353	249266	PUBCHEM_CID
C14354	36980	PUBCHEM_CID
C14355	36342	PUBCHEM_CID
C14356	36981	PUBCHEM_CID
C14357	41541	PUBCHEM_CID
C14358	38033	PUBCHEM_CID
C14359	41540	PUBCHEM_CID
C14360	51041	PUBCHEM_CID
C14361	36304	PUBCHEM_CID
C14362	36401	PUBCHEM_CID
C14363	36402	PUBCHEM_CID
C14364	63107	PUBCHEM_CID
C14365	51075	PUBCHEM_CID
C14366	17348	PUBCHEM_CID
C14367	37249	PUBCHEM_CID
C14368	16318	PUBCHEM_CID
C14369	38024	PUBCHEM_CID
C14370	21419	PUBCHEM_CID
C14371	70820	PUBCHEM_CID
C14372	119518	PUBCHEM_CID
C14373	11954025	PUBCHEM_CID
C14374	177901	PUBCHEM_CID
C14375	644182	PUBCHEM_CID
C14376	153963	PUBCHEM_CID
C14377	644180	PUBCHEM_CID
C14378	644181	PUBCHEM_CID
C14379	644179	PUBCHEM_CID
C14380	644178	PUBCHEM_CID
C14381	177947	PUBCHEM_CID
C14382	178007	PUBCHEM_CID
C14383	66417	PUBCHEM_CID
C14384	9201	PUBCHEM_CID
C14385	6997	PUBCHEM_CID
C14386	12101	PUBCHEM_CID
C14387	4767	PUBCHEM_CID
C14388	40326	PUBCHEM_CID
C14389	183679	PUBCHEM_CID
C14390	8130	PUBCHEM_CID
C14391	3032539	PUBCHEM_CID
C14392	223368	PUBCHEM_CID
C14393	7180	PUBCHEM_CID
C14394	7473	PUBCHEM_CID
C14395	7407	PUBCHEM_CID
C14396	7406	PUBCHEM_CID
C14397	6	PUBCHEM_CID
C14398	2723650	PUBCHEM_CID
C14399	7289	PUBCHEM_CID
C14400	7285	PUBCHEM_CID
C14401	7261	PUBCHEM_CID
C14402	7243	PUBCHEM_CID
C14403	7242	PUBCHEM_CID
C14404	1489	PUBCHEM_CID
C14405	7013	PUBCHEM_CID
C14406	13462	PUBCHEM_CID
C14407	6945	PUBCHEM_CID
C14408	6895	PUBCHEM_CID
C14409	66587	PUBCHEM_CID
C14410	24180706	PUBCHEM_CID
C14411	6492	PUBCHEM_CID
C14412	6269	PUBCHEM_CID
C14413	12540	PUBCHEM_CID
C14414	11865	PUBCHEM_CID
C14415	2723790	PUBCHEM_CID
C14416	5284476	PUBCHEM_CID
C14417	11937	PUBCHEM_CID
C14418	11137	PUBCHEM_CID
C14419	11123	PUBCHEM_CID
C14420	3346	PUBCHEM_CID
C14421	21694	PUBCHEM_CID
C14422	5921	PUBCHEM_CID
C14423	39185	PUBCHEM_CID
C14424	39184	PUBCHEM_CID
C14425	19588	PUBCHEM_CID
C14426	1982	PUBCHEM_CID
C14427	37123	PUBCHEM_CID
C14428	34192	PUBCHEM_CID
C14429	17435	PUBCHEM_CID
C14430	3039	PUBCHEM_CID
C14431	13709	PUBCHEM_CID
C14432	3032791	PUBCHEM_CID
C14433	2314	PUBCHEM_CID
C14434	16421	PUBCHEM_CID
C14435	9128	PUBCHEM_CID
C14436	28292	PUBCHEM_CID
C14437	697993	PUBCHEM_CID
C14438	8606	PUBCHEM_CID
C14439	31357	PUBCHEM_CID
C14440	31275	PUBCHEM_CID
C14441	246876	PUBCHEM_CID
C14442	31200	PUBCHEM_CID
C14443	8413	PUBCHEM_CID
C14444	8341	PUBCHEM_CID
C14445	8295	PUBCHEM_CID
C14446	6540	PUBCHEM_CID
C14447	7975	PUBCHEM_CID
C14448	7860	PUBCHEM_CID
C14449	7835	PUBCHEM_CID
C14450	7812	PUBCHEM_CID
C14451	7810	PUBCHEM_CID
C14452	8083	PUBCHEM_CID
C14453	7808	PUBCHEM_CID
C14454	1483	PUBCHEM_CID
C14455	7670	PUBCHEM_CID
C14456	7474	PUBCHEM_CID
C14457	13905	PUBCHEM_CID
C14458	9838356	PUBCHEM_CID
C14459	42027	PUBCHEM_CID
C14460	75547	PUBCHEM_CID
C14461	25890	PUBCHEM_CID
C14462	7258	PUBCHEM_CID
C14463	11954026	PUBCHEM_CID
C14464	15420	PUBCHEM_CID
C14465	17132	PUBCHEM_CID
C14466	26975	PUBCHEM_CID
C14467	111326	PUBCHEM_CID
C14468	11799	PUBCHEM_CID
C14469	8559	PUBCHEM_CID
C14470	1674	PUBCHEM_CID
C14471	6453821	PUBCHEM_CID
C14472	96118	PUBCHEM_CID
C14473	8394	PUBCHEM_CID
C14474	255968	PUBCHEM_CID
C14475	102146	PUBCHEM_CID
C14476	73207	PUBCHEM_CID
C14477	243754	PUBCHEM_CID
C14478	102178	PUBCHEM_CID
C14479	16490	PUBCHEM_CID
C14480	73266	PUBCHEM_CID
C14481	17733	PUBCHEM_CID
C14482	102342	PUBCHEM_CID
C14483	66413	PUBCHEM_CID
C14484	127516	PUBCHEM_CID
C14485	11954027	PUBCHEM_CID
C14486	229295	PUBCHEM_CID
C14487	5284557	PUBCHEM_CID
C14488	200138	PUBCHEM_CID
C14489	228864	PUBCHEM_CID
C14490	234454	PUBCHEM_CID
C14491	5284597	PUBCHEM_CID
C14492	124225	PUBCHEM_CID
C14493	229021	PUBCHEM_CID
C14494	10871	PUBCHEM_CID
C14495	10004946	PUBCHEM_CID
C14496	223999	PUBCHEM_CID
C14497	65543	PUBCHEM_CID
C14498	223998	PUBCHEM_CID
C14499	23741	PUBCHEM_CID
C14500	92834	PUBCHEM_CID
C14501	6319	PUBCHEM_CID
C14502	13308	PUBCHEM_CID
C14503	92855	PUBCHEM_CID
C14504	6786	PUBCHEM_CID
C14505	6788	PUBCHEM_CID
C14506	2728	PUBCHEM_CID
C14507	7597	PUBCHEM_CID
C14508	7947	PUBCHEM_CID
C14509	8207	PUBCHEM_CID
C14510	8292	PUBCHEM_CID
C14511	15284	PUBCHEM_CID
C14512	9223	PUBCHEM_CID
C14513	5284462	PUBCHEM_CID
C14514	17109	PUBCHEM_CID
C14515	25208	PUBCHEM_CID
C14516	3840	PUBCHEM_CID
C14517	91644	PUBCHEM_CID
C14518	10686	PUBCHEM_CID
C14519	21387	PUBCHEM_CID
C14520	21803	PUBCHEM_CID
C14521	12005	PUBCHEM_CID
C14522	12100	PUBCHEM_CID
C14523	23368	PUBCHEM_CID
C14524	50980	PUBCHEM_CID
C14525	91716	PUBCHEM_CID
C14526	91740	PUBCHEM_CID
C14527	6658	PUBCHEM_CID
C14528	6619	PUBCHEM_CID
C14529	6777	PUBCHEM_CID
C14530	13360	PUBCHEM_CID
C14531	10701	PUBCHEM_CID
C14532	7158	PUBCHEM_CID
C14533	7247	PUBCHEM_CID
C14534	7269	PUBCHEM_CID
C14535	7403	PUBCHEM_CID
C14536	5317750	PUBCHEM_CID
C14537	27423	PUBCHEM_CID
C14538	18689	PUBCHEM_CID
C14539	9571090	PUBCHEM_CID
C14540	6436726	PUBCHEM_CID
C14541	11954028	PUBCHEM_CID
C14542	11954029	PUBCHEM_CID
C14543	11954030	PUBCHEM_CID
C14544	11954031	PUBCHEM_CID
C14545	146460	PUBCHEM_CID
C14546	146457	PUBCHEM_CID
C14547	11954032	PUBCHEM_CID
C14548	146495	PUBCHEM_CID
C14549	69925	PUBCHEM_CID
C14550	1752	PUBCHEM_CID
C14551	3032340	PUBCHEM_CID
C14552	101850	PUBCHEM_CID
C14553	101849	PUBCHEM_CID
C14554	5952	PUBCHEM_CID
C14555	102164	PUBCHEM_CID
C14556	28598	PUBCHEM_CID
C14557	25893	PUBCHEM_CID
C14558	37880	PUBCHEM_CID
C14559	32191	PUBCHEM_CID
C14560	37787	PUBCHEM_CID
C14561	177033	PUBCHEM_CID
C14562	519286	PUBCHEM_CID
C14563	42030	PUBCHEM_CID
C14564	42029	PUBCHEM_CID
C14565	42028	PUBCHEM_CID
C14566	8844	PUBCHEM_CID
C14567	7136	PUBCHEM_CID
C14568	53079	PUBCHEM_CID
C14569	81399	PUBCHEM_CID
C14570	12329	PUBCHEM_CID
C14571	91679	PUBCHEM_CID
C14572	11903	PUBCHEM_CID
C14573	63090	PUBCHEM_CID
C14574	10522	PUBCHEM_CID
C14575	19284	PUBCHEM_CID
C14576	36636	PUBCHEM_CID
C14577	33934	PUBCHEM_CID
C14578	33599	PUBCHEM_CID
C14579	17040	PUBCHEM_CID
C14580	29307	PUBCHEM_CID
C14581	14125	PUBCHEM_CID
C14582	7771	PUBCHEM_CID
C14583	7734	PUBCHEM_CID
C14584	7639	PUBCHEM_CID
C14585	5377022	PUBCHEM_CID
C14586	92847	PUBCHEM_CID
C14587	111337	PUBCHEM_CID
C14588	247942	PUBCHEM_CID
C14589	69776	PUBCHEM_CID
C14590	245468	PUBCHEM_CID
C14591	65590	PUBCHEM_CID
C14592	9562060	PUBCHEM_CID
C14593	244809	PUBCHEM_CID
C14594	65555	PUBCHEM_CID
C14595	12699	PUBCHEM_CID
C14596	6222	PUBCHEM_CID
C14597	5716814	PUBCHEM_CID
C14598	101817	PUBCHEM_CID
C14599	22743	PUBCHEM_CID
C14600	65545	PUBCHEM_CID
C14601	80507	PUBCHEM_CID
C14602	5460445	PUBCHEM_CID
C14603	237252	PUBCHEM_CID
C14604	3017497	PUBCHEM_CID
C14605	6011	PUBCHEM_CID
C14606	10286365	PUBCHEM_CID
C14607	155143	PUBCHEM_CID
C14608	101774	PUBCHEM_CID
C14609	101773	PUBCHEM_CID
C14610	10931527	PUBCHEM_CID
C14611	42062	PUBCHEM_CID
C14612	251430	PUBCHEM_CID
C14613	96227	PUBCHEM_CID
C14614	79515	PUBCHEM_CID
C14615	21530	PUBCHEM_CID
C14616	229735	PUBCHEM_CID
C14617	10317	PUBCHEM_CID
C14618	5876	PUBCHEM_CID
C14619	10777	PUBCHEM_CID
C14620	21169	PUBCHEM_CID
C14621	10065	PUBCHEM_CID
C14622	745105	PUBCHEM_CID
C14623	94971	PUBCHEM_CID
C14624	134572	PUBCHEM_CID
C14625	247935	PUBCHEM_CID
